i,id,weight,cost
7,ad,10,12
7,bC,47,12
7,bL,50,12
7,bs,85,12
7,ab,25,12
7,aB,25,12
7,bN,70,12
7,bK,29,12
7,bq,91,12
7,as,88,12
7,aD,33,12
7,bJ,60,12
7,bo,3,12
7,aQ,63,12
7,bf,6,12
7,bF,29,12
7,bH,96,12
7,aG,35,12
7,aa,71,12
7,aL,93,12
7,be,59,12
7,bV,65,12
7,am,83,12
7,bO,67,12
7,aE,32,12
8,bm,55,3
8,aH,95,3
8,an,12,3
8,ad,10,3
8,bp,59,3
8,bC,47,3
8,ap,5,3
8,bM,42,3
8,ab,25,3
8,bw,25,3
8,ae,19,3
8,bU,54,3
8,aD,33,3
8,bR,1,3
8,ah,7,3
8,bE,12,3
8,bo,3,3
8,bg,97,3
8,bF,29,3
8,bb,22,3
8,bH,96,3
8,ao,57,3
8,aa,71,3
8,bh,21,3
8,be,59,3
8,av,97,3
8,aq,10,3
8,bV,65,3
8,bO,67,3
8,aI,90,3
9,ba,6,57
9,ak,87,57
9,aA,37,57
9,bP,43,57
9,aH,95,57
9,bn,14,57
9,aS,46,57
9,ag,94,57
9,ad,10,57
9,bp,59,57
9,aU,64,57
9,bL,50,57
9,aR,7,57
9,bs,85,57
9,ab,25,57
9,aB,25,57
9,aF,90,57
9,bB,29,57
9,bq,91,57
9,bU,54,57
9,aD,33,57
9,br,1,57
9,at,99,57
9,aj,67,57
9,ax,26,57
9,bf,6,57
9,bb,22,57
9,bt,30,57
9,bH,96,57
9,ac,75,57
9,aL,93,57
9,aO,3,57
9,aq,10,57
9,bG,42,57
10,ba,6,62
10,bP,43,62
10,bn,14,62
10,aZ,9,62
10,ap,5,62
10,aR,7,62
10,bT,70,62
10,aJ,73,62
10,aF,90,62
10,bq,91,62
10,ae,19,62
10,at,99,62
10,aK,5,62
10,bJ,60,62
10,bv,20,62
10,bR,1,62
10,bk,87,62
10,bo,3,62
10,aQ,63,62
10,aY,10,62
10,aj,67,62
10,bF,29,62
10,bb,22,62
10,aa,71,62
10,aO,3,62
10,bh,21,62
10,av,97,62
10,aq,10,62
10,bj,8,62
10,bV,65,62
10,am,83,62
10,bO,67,62
10,ay,63,62
11,ak,87,50
11,bP,43,50
11,bn,14,50
11,aw,1,50
11,ag,94,50
11,ad,10,50
11,bp,59,50
11,aU,64,50
11,bL,50,50
11,bs,85,50
11,bT,70,50
11,bx,15,50
11,bM,42,50
11,aJ,73,50
11,bw,25,50
11,bl,35,50
11,bB,29,50
11,bK,29,50
11,aK,5,50
11,bR,1,50
11,ah,7,50
11,bE,12,50
11,bz,99,50
11,bo,3,50
11,aj,67,50
11,ax,26,50
11,aY,10,50
11,aQ,63,50
11,aX,33,50
11,bb,22,50
11,bH,96,50
11,aG,35,50
11,ao,57,50
11,bi,12,50
11,by,13,50
11,al,76,50
11,aa,71,50
11,aW,71,50
11,bh,21,50
11,av,97,50
11,aq,10,50
11,bj,8,50
11,aT,95,50
11,bd,9,50
11,bG,42,50
12,bm,55,69
12,aH,95,69
12,aS,46,69
12,an,12,69
12,aw,1,69
12,af,62,69
12,aV,66,69
12,ag,94,69
12,ad,10,69
12,aU,64,69
12,bC,47,69
12,ap,5,69
12,aR,7,69
12,bT,70,69
12,aC,9,69
12,bM,42,69
12,bx,15,69
12,bw,25,69
12,bl,35,69
12,bu,16,69
12,ar,42,69
12,bN,70,69
12,bK,29,69
12,aM,72,69
12,as,88,69
12,aD,33,69
12,bv,20,69
12,br,1,69
12,bJ,60,69
12,bk,87,69
12,bE,12,69
12,aQ,63,69
12,bf,6,69
12,bg,97,69
12,bQ,66,69
12,bH,96,69
12,bt,30,69
12,aW,71,69
12,aa,71,69
12,aO,3,69
12,be,59,69
12,bj,8,69
12,aI,90,69
12,bG,42,69
12,aP,25,69
12,am,83,69
12,aE,32,69
13,bm,55,52
13,an,12,52
13,aw,1,52
13,bC,47,52
13,bL,50,52
13,bM,42,52
13,bu,16,52
13,aF,90,52
13,bB,29,52
13,bK,29,52
13,aM,72,52
13,bU,54,52
13,bJ,60,52
13,bE,12,52
13,aY,10,52
13,bf,6,52
13,aX,33,52
13,bb,22,52
13,bc,89,52
13,bS,81,52
13,aa,71,52
13,bh,21,52
13,av,97,52
13,bV,65,52
13,aI,90,52
14,ak,87,66
14,ba,6,66
14,aA,37,66
14,bm,55,66
14,aH,95,66
14,aw,1,66
14,af,62,66
14,ad,10,66
14,aU,64,66
14,aR,7,66
14,bx,15,66
14,bM,42,66
14,ab,25,66
14,bw,25,66
14,bu,16,66
14,aF,90,66
14,bK,29,66
14,aM,72,66
14,ae,19,66
14,bU,54,66
14,aD,33,66
14,aQ,63,66
14,bf,6,66
14,bI,20,66
14,ao,57,66
14,aL,93,66
14,av,97,66
14,bd,9,66
14,am,83,66
14,aE,32,66
15,bP,43,80
15,an,12,80
15,ag,94,80
15,bC,47,80
15,aR,7,80
15,bT,70,80
15,bx,15,80
15,bM,42,80
15,ai,7,80
15,ab,25,80
15,bw,25,80
15,bu,16,80
15,aB,25,80
15,bB,29,80
15,bK,29,80
15,aM,72,80
15,as,88,80
15,aD,33,80
15,bv,20,80
15,aQ,63,80
15,aY,10,80
15,aX,33,80
15,bg,97,80
15,bQ,66,80
15,aG,35,80
15,ac,75,80
15,bc,89,80
15,bi,12,80
15,aW,71,80
15,aL,93,80
15,bh,21,80
15,bD,47,80
15,be,59,80
15,av,97,80
15,bd,9,80
15,bG,42,80
15,aE,32,80
16,aA,37,87
16,aS,46,87
16,aN,100,87
16,bA,15,87
16,aV,66,87
16,az,56,87
16,bp,59,87
16,aZ,9,87
16,bs,85,87
16,bT,70,87
16,bx,15,87
16,aB,25,87
16,bB,29,87
16,at,99,87
16,aK,5,87
16,bE,12,87
16,bz,99,87
16,bo,3,87
16,aQ,63,87
16,aY,10,87
16,bf,6,87
16,bg,97,87
16,bt,30,87
16,al,76,87
16,be,59,87
16,aP,25,87
16,am,83,87
17,aA,37,58
17,bn,14,58
17,an,12,58
17,aw,1,58
17,bA,15,58
17,af,62,58
17,ad,10,58
17,bp,59,58
17,ap,5,58
17,aR,7,58
17,bL,50,58
17,bM,42,58
17,aC,9,58
17,ab,25,58
17,aJ,73,58
17,bw,25,58
17,bu,16,58
17,aB,25,58
17,bB,29,58
17,aM,72,58
17,as,88,58
17,br,1,58
17,aK,5,58
17,bR,1,58
17,ah,7,58
17,bE,12,58
17,bo,3,58
17,aY,10,58
17,bb,22,58
17,bQ,66,58
17,bt,30,58
17,bI,20,58
17,ao,57,58
17,bi,12,58
17,aW,71,58
17,be,59,58
17,bD,47,58
17,av,97,58
17,aT,95,58
17,bG,42,58
17,am,83,58
17,bO,67,58
18,ak,87,78
18,ba,6,78
18,aA,37,78
18,bP,43,78
18,bm,55,78
18,aH,95,78
18,aN,100,78
18,bA,15,78
18,aw,1,78
18,aU,64,78
18,aZ,9,78
18,ap,5,78
18,aR,7,78
18,bL,50,78
18,ay,63,78
18,bx,15,78
18,bM,42,78
18,aC,9,78
18,ab,25,78
18,bs,85,78
18,aF,90,78
18,bB,29,78
18,bq,91,78
18,au,39,78
18,aM,72,78
18,as,88,78
18,at,99,78
18,aK,5,78
18,bR,1,78
18,ah,7,78
18,aj,67,78
18,aY,10,78
18,ax,26,78
18,bF,29,78
18,bb,22,78
18,ac,75,78
18,aW,71,78
18,al,76,78
18,bS,81,78
18,aL,93,78
18,aO,3,78
18,bh,21,78
18,be,59,78
18,av,97,78
18,aT,95,78
18,bd,9,78
18,aI,90,78
18,bG,42,78
18,aE,32,78
19,ak,87,5
19,bP,43,5
19,bm,55,5
19,aN,100,5
19,bA,15,5
19,af,62,5
19,ag,94,5
19,ad,10,5
19,ap,5,5
19,bL,50,5
19,bs,85,5
19,bT,70,5
19,bx,15,5
19,ai,7,5
19,bM,42,5
19,aC,9,5
19,aB,25,5
19,bB,29,5
19,bN,70,5
19,bq,91,5
19,aM,72,5
19,au,39,5
19,ae,19,5
19,as,88,5
19,bU,54,5
19,bJ,60,5
19,br,1,5
19,bR,1,5
19,aQ,63,5
19,ax,26,5
19,bF,29,5
19,bH,96,5
19,bI,20,5
19,bc,89,5
19,ao,57,5
19,aW,71,5
19,al,76,5
19,aL,93,5
19,bh,21,5
19,be,59,5
19,aT,95,5
19,bd,9,5
19,bG,42,5
19,am,83,5
19,ay,63,5
20,aA,37,43
20,bn,14,43
20,aU,64,43
20,aZ,9,43
20,bL,50,43
20,aC,9,43
20,ab,25,43
20,aB,25,43
20,aF,90,43
20,au,39,43
20,aM,72,43
20,ae,19,43
20,aK,5,43
20,ah,7,43
20,bf,6,43
20,bg,97,43
20,aa,71,43
20,aO,3,43
20,aq,10,43
20,bj,8,43
20,aI,90,43
20,bG,42,43
20,bO,67,43
20,aE,32,43
21,ba,6,80
21,aA,37,80
21,bP,43,80
21,bn,14,80
21,aS,46,80
21,an,12,80
21,aN,100,80
21,aw,1,80
21,ad,10,80
21,bp,59,80
21,aU,64,80
21,aZ,9,80
21,ap,5,80
21,aR,7,80
21,bs,85,80
21,aC,9,80
21,bM,42,80
21,aJ,73,80
21,bl,35,80
21,aB,25,80
21,aF,90,80
21,ar,42,80
21,bN,70,80
21,aM,72,80
21,aD,33,80
21,bv,20,80
21,at,99,80
21,bk,87,80
21,bE,12,80
21,aj,67,80
21,aY,10,80
21,bF,29,80
21,bt,30,80
21,bH,96,80
21,bI,20,80
21,ao,57,80
21,bi,12,80
21,aa,71,80
21,av,97,80
21,aq,10,80
21,bj,8,80
21,bd,9,80
21,bV,65,80
21,am,83,80
21,aI,90,80
22,ba,6,55
22,ak,87,55
22,aS,46,55
22,ag,94,55
22,az,56,55
22,aU,64,55
22,bp,59,55
22,aZ,9,55
22,bL,50,55
22,aC,9,55
22,bB,29,55
22,bK,29,55
22,aM,72,55
22,ae,19,55
22,as,88,55
22,aD,33,55
22,bo,3,55
22,aQ,63,55
22,aX,33,55
22,bF,29,55
22,ao,57,55
22,aP,25,55
22,am,83,55
22,bO,67,55
22,aE,32,55
23,aA,37,14
23,aH,95,14
23,bn,14,14
23,aS,46,14
23,an,12,14
23,ag,94,14
23,aV,66,14
23,ad,10,14
23,aU,64,14
23,aZ,9,14
23,ap,5,14
23,aR,7,14
23,bs,85,14
23,aC,9,14
23,ai,7,14
23,bx,15,14
23,aJ,73,14
23,ar,42,14
23,aF,90,14
23,bB,29,14
23,bK,29,14
23,au,39,14
23,as,88,14
23,aD,33,14
23,bJ,60,14
23,aK,5,14
23,at,99,14
23,bR,1,14
23,ah,7,14
23,bz,99,14
23,bo,3,14
23,ax,26,14
23,aX,33,14
23,bF,29,14
23,bH,96,14
23,aG,35,14
23,ac,75,14
23,bt,30,14
23,bc,89,14
23,bi,12,14
23,by,13,14
23,bS,81,14
23,aa,71,14
23,bh,21,14
23,be,59,14
23,aq,10,14
23,bj,8,14
23,aT,95,14
23,bd,9,14
23,bO,67,14
24,ba,6,3
24,ak,87,3
24,aH,95,3
24,aS,46,3
24,an,12,3
24,bA,15,3
24,aU,64,3
24,ay,63,3
24,aC,9,3
24,ab,25,3
24,bl,35,3
24,aM,72,3
24,ae,19,3
24,bU,54,3
24,at,99,3
24,bR,1,3
24,bE,12,3
24,bo,3,3
24,bQ,66,3
24,bI,20,3
24,bc,89,3
24,al,76,3
24,be,59,3
24,bj,8,3
24,bG,42,3
24,bO,67,3
24,aI,90,3
25,ak,87,10
25,aA,37,10
25,bm,55,10
25,bn,14,10
25,aS,46,10
25,bA,15,10
25,ad,10,10
25,bC,47,10
25,bp,59,10
25,aZ,9,10
25,aR,7,10
25,bs,85,10
25,bT,70,10
25,bx,15,10
25,ay,63,10
25,ab,25,10
25,aJ,73,10
25,bw,25,10
25,aF,90,10
25,bN,70,10
25,bq,91,10
25,aM,72,10
25,au,39,10
25,at,99,10
25,bv,20,10
25,ah,7,10
25,bk,87,10
25,bz,99,10
25,bo,3,10
25,aQ,63,10
25,aY,10,10
25,aj,67,10
25,aX,33,10
25,bb,22,10
25,bQ,66,10
25,aG,35,10
25,ac,75,10
25,bt,30,10
25,ao,57,10
25,aW,71,10
25,bS,81,10
25,aa,71,10
25,aO,3,10
25,bh,21,10
25,be,59,10
25,bD,47,10
25,aq,10,10
25,aT,95,10
25,bG,42,10
25,aI,90,10
26,bP,43,97
26,aH,95,97
26,af,62,97
26,aV,66,97
26,az,56,97
26,ad,10,97
26,bp,59,97
26,bC,47,97
26,ap,5,97
26,bs,85,97
26,ai,7,97
26,aJ,73,97
26,bw,25,97
26,bB,29,97
26,bU,54,97
26,aK,5,97
26,bR,1,97
26,ah,7,97
26,bk,87,97
26,bE,12,97
26,bo,3,97
26,bt,30,97
26,bH,96,97
26,aO,3,97
26,bD,47,97
26,bd,9,97
26,bV,65,97
26,bO,67,97
27,ba,6,1
27,bP,43,1
27,aH,95,1
27,bn,14,1
27,aw,1,1
27,ag,94,1
27,az,56,1
27,ad,10,1
27,bC,47,1
27,bp,59,1
27,ay,63,1
27,bx,15,1
27,aC,9,1
27,bT,70,1
27,aJ,73,1
27,bw,25,1
27,aB,25,1
27,aF,90,1
27,ar,42,1
27,au,39,1
27,aM,72,1
27,ae,19,1
27,bJ,60,1
27,bv,20,1
27,at,99,1
27,bz,99,1
27,aj,67,1
27,aQ,63,1
27,bf,6,1
27,bH,96,1
27,bI,20,1
27,ac,75,1
27,aG,35,1
27,bi,12,1
27,al,76,1
27,bS,81,1
27,aO,3,1
27,bh,21,1
27,bD,47,1
27,av,97,1
27,aq,10,1
27,aT,95,1
27,bV,65,1
27,bG,42,1
27,aE,32,1
28,ba,6,70
28,bP,43,70
28,bn,14,70
28,an,12,70
28,aN,100,70
28,af,62,70
28,aV,66,70
28,ad,10,70
28,aU,64,70
28,bC,47,70
28,aZ,9,70
28,ap,5,70
28,aR,7,70
28,bL,50,70
28,bT,70,70
28,bx,15,70
28,ab,25,70
28,bu,16,70
28,aF,90,70
28,bB,29,70
28,bN,70,70
28,bq,91,70
28,au,39,70
28,aM,72,70
28,ae,19,70
28,at,99,70
28,bJ,60,70
28,ah,7,70
28,bo,3,70
28,aj,67,70
28,aY,10,70
28,ax,26,70
28,bf,6,70
28,bQ,66,70
28,aG,35,70
28,ao,57,70
28,by,13,70
28,bS,81,70
28,aW,71,70
28,aL,93,70
28,aO,3,70
28,bj,8,70
28,aT,95,70
28,bV,65,70
28,aP,25,70
28,am,83,70
28,aI,90,70
29,aA,37,20
29,bm,55,20
29,aS,46,20
29,aw,1,20
29,af,62,20
29,ad,10,20
29,az,56,20
29,bp,59,20
29,aU,64,20
29,ap,5,20
29,bT,70,20
29,ai,7,20
29,bM,42,20
29,bx,15,20
29,ay,63,20
29,bl,35,20
29,aB,25,20
29,aF,90,20
29,bB,29,20
29,aM,72,20
29,au,39,20
29,as,88,20
29,aD,33,20
29,bU,54,20
29,br,1,20
29,aK,5,20
29,bv,20,20
29,ah,7,20
29,bk,87,20
29,bz,99,20
29,aj,67,20
29,bo,3,20
29,ax,26,20
29,aQ,63,20
29,bg,97,20
29,bF,29,20
29,bt,30,20
29,aG,35,20
29,bQ,66,20
29,ac,75,20
29,aW,71,20
29,bS,81,20
29,bh,21,20
29,bD,47,20
29,aq,10,20
29,bj,8,20
29,bO,67,20
29,aI,90,20
30,ak,87,20
30,aA,37,20
30,aw,1,20
30,af,62,20
30,ag,94,20
30,bp,59,20
30,aZ,9,20
30,bL,50,20
30,aR,7,20
30,bs,85,20
30,ap,5,20
30,ai,7,20
30,aC,9,20
30,bu,16,20
30,aF,90,20
30,bB,29,20
30,bq,91,20
30,au,39,20
30,aM,72,20
30,ae,19,20
30,bU,54,20
30,at,99,20
30,aK,5,20
30,br,1,20
30,bR,1,20
30,bE,12,20
30,bz,99,20
30,aQ,63,20
30,aY,10,20
30,bf,6,20
30,aX,33,20
30,bg,97,20
30,bF,29,20
30,bb,22,20
30,bQ,66,20
30,bt,30,20
30,bI,20,20
30,bH,96,20
30,bc,89,20
30,aG,35,20
30,al,76,20
30,by,13,20
30,aa,71,20
30,aO,3,20
30,bD,47,20
30,aq,10,20
30,bj,8,20
30,aT,95,20
30,am,83,20
30,ay,63,20
31,bn,14,29
31,aS,46,29
31,an,12,29
31,aN,100,29
31,bA,15,29
31,af,62,29
31,bL,50,29
31,aR,7,29
31,aC,9,29
31,bx,15,29
31,bl,35,29
31,bu,16,29
31,ar,42,29
31,aF,90,29
31,bB,29,29
31,ae,19,29
31,aD,33,29
31,bJ,60,29
31,br,1,29
31,ah,7,29
31,bk,87,29
31,bz,99,29
31,bo,3,29
31,aQ,63,29
31,aY,10,29
31,bb,22,29
31,bi,12,29
31,by,13,29
31,aa,71,29
31,aL,93,29
31,bh,21,29
31,be,59,29
31,bd,9,29
31,bV,65,29
31,bG,42,29
31,bO,67,29
31,aI,90,29
32,bP,43,6
32,aH,95,6
32,aS,46,6
32,aN,100,6
32,af,62,6
32,aV,66,6
32,bC,47,6
32,aU,64,6
32,aZ,9,6
32,ap,5,6
32,bT,70,6
32,ai,7,6
32,ay,63,6
32,ab,25,6
32,aB,25,6
32,bK,29,6
32,au,39,6
32,aD,33,6
32,br,1,6
32,at,99,6
32,bJ,60,6
32,aQ,63,6
32,aY,10,6
32,bf,6,6
32,ax,26,6
32,aX,33,6
32,bg,97,6
32,bF,29,6
32,bb,22,6
32,bH,96,6
32,bI,20,6
32,bQ,66,6
32,ao,57,6
32,bi,12,6
32,aW,71,6
32,al,76,6
32,aL,93,6
32,bD,47,6
32,av,97,6
32,bj,8,6
32,aT,95,6
32,bV,65,6
32,bG,42,6
32,bO,67,6
32,aI,90,6
33,ba,6,16
33,aN,100,16
33,aw,1,16
33,bC,47,16
33,bL,50,16
33,bs,85,16
33,aC,9,16
33,bM,42,16
33,aJ,73,16
33,bw,25,16
33,bu,16,16
33,bl,35,16
33,aF,90,16
33,bB,29,16
33,bK,29,16
33,as,88,16
33,at,99,16
33,bR,1,16
33,ah,7,16
33,bE,12,16
33,bz,99,16
33,bo,3,16
33,bF,29,16
33,bI,20,16
33,aL,93,16
33,aO,3,16
33,bh,21,16
33,av,97,16
33,aI,90,16
33,aP,25,16
33,am,83,16
33,ay,63,16
34,aA,37,25
34,aS,46,25
34,ag,94,25
34,bp,59,25
34,aR,7,25
34,bT,70,25
34,bM,42,25
34,ai,7,25
34,aB,25,25
34,bB,29,25
34,bK,29,25
34,au,39,25
34,ae,19,25
34,bU,54,25
34,bR,1,25
34,bE,12,25
34,bz,99,25
34,aQ,63,25
34,bb,22,25
34,bQ,66,25
34,ac,75,25
34,bc,89,25
34,bj,8,25
34,bd,9,25
34,aP,25,25
35,ak,87,16
35,bm,55,16
35,an,12,16
35,aN,100,16
35,bA,15,16
35,ag,94,16
35,aV,66,16
35,az,56,16
35,ad,10,16
35,aZ,9,16
35,ap,5,16
35,aR,7,16
35,bl,35,16
35,aB,25,16
35,ar,42,16
35,aF,90,16
35,bB,29,16
35,bK,29,16
35,bq,91,16
35,au,39,16
35,aD,33,16
35,bv,20,16
35,bJ,60,16
35,ah,7,16
35,bz,99,16
35,aY,10,16
35,bf,6,16
35,bF,29,16
35,bH,96,16
35,bh,21,16
35,be,59,16
35,aT,95,16
35,bd,9,16
35,bG,42,16
35,bO,67,16
35,aI,90,16
36,ba,6,71
36,ak,87,71
36,bm,55,71
36,aH,95,71
36,aS,46,71
36,bA,15,71
36,af,62,71
36,ad,10,71
36,az,56,71
36,bC,47,71
36,bp,59,71
36,ap,5,71
36,aR,7,71
36,bT,70,71
36,ai,7,71
36,bx,15,71
36,ab,25,71
36,bu,16,71
36,bl,35,71
36,aF,90,71
36,bq,91,71
36,au,39,71
36,aM,72,71
36,ae,19,71
36,at,99,71
36,bv,20,71
36,aK,5,71
36,ah,7,71
36,aQ,63,71
36,ax,26,71
36,bF,29,71
36,bQ,66,71
36,bI,20,71
36,ao,57,71
36,bi,12,71
36,bS,81,71
36,aa,71,71
36,bD,47,71
36,av,97,71
36,aq,10,71
36,aE,32,71
37,aA,37,69
37,bP,43,69
37,bn,14,69
37,aS,46,69
37,an,12,69
37,aU,64,69
37,bp,59,69
37,aZ,9,69
37,ap,5,69
37,ab,25,69
37,aJ,73,69
37,bl,35,69
37,aF,90,69
37,bq,91,69
37,bK,29,69
37,au,39,69
37,aM,72,69
37,as,88,69
37,bv,20,69
37,bR,1,69
37,bE,12,69
37,bz,99,69
37,bo,3,69
37,ax,26,69
37,bf,6,69
37,aX,33,69
37,bt,30,69
37,bI,20,69
37,ac,75,69
37,al,76,69
37,bS,81,69
37,aa,71,69
37,aO,3,69
37,aq,10,69
37,bj,8,69
37,bd,9,69
37,bG,42,69
37,aP,25,69
37,bO,67,69
37,ay,63,69
38,ba,6,12
38,ak,87,12
38,bP,43,12
38,bm,55,12
38,aS,46,12
38,an,12,12
38,aN,100,12
38,aw,1,12
38,af,62,12
38,ad,10,12
38,bC,47,12
38,aZ,9,12
38,ap,5,12
38,aR,7,12
38,bL,50,12
38,bT,70,12
38,bx,15,12
38,aC,9,12
38,ab,25,12
38,aJ,73,12
38,bw,25,12
38,bu,16,12
38,bl,35,12
38,aF,90,12
38,ar,42,12
38,aB,25,12
38,bN,70,12
38,bB,29,12
38,bK,29,12
38,au,39,12
38,bU,54,12
38,aD,33,12
38,as,88,12
38,br,1,12
38,aK,5,12
38,bR,1,12
38,bz,99,12
38,bo,3,12
38,aX,33,12
38,bQ,66,12
38,ao,57,12
38,aa,71,12
38,bh,21,12
38,bD,47,12
38,be,59,12
38,aq,10,12
38,aT,95,12
38,bG,42,12
38,aP,25,12
38,ay,63,12
39,ak,87,81
39,aH,95,81
39,aS,46,81
39,an,12,81
39,aN,100,81
39,bA,15,81
39,aw,1,81
39,af,62,81
39,aV,66,81
39,bC,47,81
39,ap,5,81
39,bL,50,81
39,bx,15,81
39,aC,9,81
39,ab,25,81
39,bw,25,81
39,bB,29,81
39,bq,91,81
39,au,39,81
39,aD,33,81
39,bv,20,81
39,aK,5,81
39,bR,1,81
39,ah,7,81
39,bk,87,81
39,bE,12,81
39,bz,99,81
39,bo,3,81
39,ax,26,81
39,bf,6,81
39,aY,10,81
39,aX,33,81
39,bH,96,81
39,bc,89,81
39,ao,57,81
39,bi,12,81
39,bS,81,81
39,aa,71,81
39,aO,3,81
39,av,97,81
39,aT,95,81
39,bd,9,81
39,aI,90,81
39,bV,65,81
39,bG,42,81
39,am,83,81
39,aE,32,81
40,aH,95,34
40,aw,1,34
40,ag,94,34
40,ad,10,34
40,aZ,9,34
40,bL,50,34
40,bT,70,34
40,aC,9,34
40,bM,42,34
40,ay,63,34
40,ab,25,34
40,aF,90,34
40,ar,42,34
40,bN,70,34
40,bK,29,34
40,aM,72,34
40,bJ,60,34
40,bE,12,34
40,ax,26,34
40,bf,6,34
40,aY,10,34
40,aX,33,34
40,bg,97,34
40,bF,29,34
40,bb,22,34
40,bt,30,34
40,bI,20,34
40,bc,89,34
40,by,13,34
40,aL,93,34
40,aO,3,34
40,aT,95,34
40,aP,25,34
40,am,83,34
40,aI,90,34
41,bP,43,26
41,aw,1,26
41,ad,10,26
41,aE,32,26
41,bT,70,26
41,bu,16,26
41,bl,35,26
41,ar,42,26
41,bK,29,26
41,ae,19,26
41,bU,54,26
41,bo,3,26
41,ax,26,26
41,aY,10,26
41,bg,97,26
41,bH,96,26
41,bI,20,26
41,ac,75,26
41,ao,57,26
41,aW,71,26
41,aO,3,26
