i,id,weight,cost
14,bN,70,14886
14,bf,6,14886
14,aQ,63,14886
14,ax,26,14886
14,ag,94,14886
14,bO,67,14886
14,af,62,14886
14,ao,57,14886
14,bi,12,14886
14,an,12,14886
14,aY,10,14886
14,ac,75,14886
14,bw,25,14886
14,bG,42,14886
14,at,99,14886
14,bp,59,14886
14,be,59,14886
14,bE,12,14886
14,ad,10,14886
15,bs,85,3966
15,br,1,3966
15,az,56,3966
15,aP,25,3966
15,bR,1,3966
15,bu,16,3966
15,at,99,3966
15,bl,35,3966
15,aK,5,3966
15,ag,94,3966
15,al,76,3966
15,aH,95,3966
15,bT,70,3966
15,aO,3,3966
16,bA,15,9198
16,aC,9,9198
16,aE,32,9198
16,bL,50,9198
16,ap,5,9198
16,bq,91,9198
16,ba,6,9198
16,aS,46,9198
16,bJ,60,9198
16,bR,1,9198
16,aw,1,9198
16,bf,6,9198
16,aB,25,9198
16,aD,33,9198
16,bO,67,9198
16,aj,67,9198
16,an,12,9198
16,bh,21,9198
16,aV,66,9198
16,bT,70,9198
16,ac,75,9198
16,bb,22,9198
16,bI,20,9198
16,bk,87,9198
16,bC,47,9198
16,bE,12,9198
16,al,76,9198
17,bM,42,13720
17,bA,15,13720
17,by,13,13720
17,aC,9,13720
17,aI,90,13720
17,bL,50,13720
17,ay,63,13720
17,aa,71,13720
17,bc,89,13720
17,as,88,13720
17,bQ,66,13720
17,bS,81,13720
17,bF,29,13720
17,aw,1,13720
17,bD,47,13720
17,ag,94,13720
17,ar,42,13720
17,aB,25,13720
17,bP,43,13720
17,bO,67,13720
17,af,62,13720
17,ak,87,13720
17,ab,25,13720
17,ao,57,13720
17,ah,7,13720
17,aV,66,13720
17,aO,3,13720
17,bk,87,13720
17,bH,96,13720
17,at,99,13720
17,bC,47,13720
17,bU,54,13720
18,bA,15,10810
18,bK,29,10810
18,au,39,10810
18,ae,19,10810
18,aM,72,10810
18,aI,90,10810
18,aE,32,10810
18,aW,71,10810
18,ap,5,10810
18,bc,89,10810
18,aJ,73,10810
18,ba,6,10810
18,bV,65,10810
18,bJ,60,10810
18,am,83,10810
18,az,56,10810
18,aP,25,10810
18,aw,1,10810
18,bf,6,10810
18,aQ,63,10810
18,ag,94,10810
18,aK,5,10810
18,aB,25,10810
18,bz,99,10810
18,aX,33,10810
18,al,76,10810
18,ab,25,10810
18,ak,87,10810
18,af,62,10810
18,ao,57,10810
18,ah,7,10810
18,aN,100,10810
18,bd,9,10810
18,an,12,10810
18,aR,7,10810
18,bT,70,10810
18,aO,3,10810
18,ac,75,10810
18,bj,8,10810
18,bG,42,10810
18,br,1,10810
18,bI,20,10810
18,bk,87,10810
18,bH,96,10810
18,bu,16,10810
18,bE,12,10810
18,aD,33,10810
18,aH,95,10810
18,ai,7,10810
19,aJ,73,5152
19,bs,85,5152
19,bV,65,5152
19,ap,5,5152
19,by,13,5152
19,as,88,5152
19,bN,70,5152
19,az,56,5152
19,be,59,5152
19,ax,26,5152
19,aO,3,5152
19,bT,70,5152
19,aY,10,5152
19,bz,99,5152
19,bn,14,5152
20,aA,37,1344
20,bs,85,1344
20,as,88,1344
20,bk,87,1344
20,bH,96,1344
20,aE,32,1344
20,bm,55,1344
20,bD,47,1344
20,bd,9,1344
20,bh,21,1344
20,bg,97,1344
20,bx,15,1344
20,aO,3,1344
21,bM,42,12859
21,bA,15,12859
21,bt,30,12859
21,aL,93,12859
21,aM,72,12859
21,aE,32,12859
21,aF,90,12859
21,aW,71,12859
21,ap,5,12859
21,aa,71,12859
21,ba,6,12859
21,bV,65,12859
21,bJ,60,12859
21,bS,81,12859
21,bR,1,12859
21,av,97,12859
21,bF,29,12859
21,bf,6,12859
21,ag,94,12859
21,aK,5,12859
21,aG,35,12859
21,bz,99,12859
21,aD,33,12859
21,af,62,12859
21,aH,95,12859
21,ao,57,12859
21,aV,66,12859
21,bb,22,12859
21,br,1,12859
21,bI,20,12859
21,bk,87,12859
21,bH,96,12859
21,bp,59,12859
21,bC,47,12859
21,al,76,12859
21,ad,10,12859
21,ai,7,12859
22,bM,42,6990
22,aT,95,6990
22,aq,10,6990
22,au,39,6990
22,ae,19,6990
22,aL,93,6990
22,aW,71,6990
22,aa,71,6990
22,bq,91,6990
22,bc,89,6990
22,aJ,73,6990
22,bs,85,6990
22,bV,65,6990
22,ba,6,6990
22,bJ,60,6990
22,aZ,9,6990
22,as,88,6990
22,am,83,6990
22,az,56,6990
22,bR,1,6990
22,av,97,6990
22,aw,1,6990
22,bf,6,6990
22,bD,47,6990
22,aK,5,6990
22,ag,94,6990
22,bz,99,6990
22,af,62,6990
22,ab,25,6990
22,ak,87,6990
22,aj,67,6990
22,ao,57,6990
22,ah,7,6990
22,bd,9,6990
22,an,12,6990
22,aR,7,6990
22,bx,15,6990
22,bT,70,6990
22,aO,3,6990
22,bw,25,6990
22,bG,42,6990
22,at,99,6990
22,bp,59,6990
22,bl,35,6990
22,bE,12,6990
22,bC,47,6990
22,aH,95,6990
23,aA,37,16623
23,bt,30,16623
23,bA,15,16623
23,bM,42,16623
23,bK,29,16623
23,aU,64,16623
23,aI,90,16623
23,bL,50,16623
23,aF,90,16623
23,ay,63,16623
23,bg,97,16623
23,bq,91,16623
23,bc,89,16623
23,aJ,73,16623
23,bs,85,16623
23,bN,70,16623
23,bF,29,16623
23,bf,6,16623
23,aK,5,16623
23,ar,42,16623
23,bz,99,16623
23,bP,43,16623
23,af,62,16623
23,bd,9,16623
23,bh,21,16623
23,bT,70,16623
23,aO,3,16623
23,aY,10,16623
23,ac,75,16623
23,bG,42,16623
23,bj,8,16623
23,bo,3,16623
23,bI,20,16623
23,bu,16,16623
23,bp,59,16623
23,at,99,16623
23,bl,35,16623
23,al,76,16623
24,aT,95,12654
24,au,39,12654
24,ae,19,12654
24,aL,93,12654
24,aC,9,12654
24,bs,85,12654
24,bV,65,12654
24,aS,46,12654
24,aZ,9,12654
24,az,56,12654
24,bF,29,12654
24,aw,1,12654
24,aG,35,12654
24,bP,43,12654
24,bO,67,12654
24,bv,20,12654
24,al,76,12654
24,ak,87,12654
24,ao,57,12654
24,aN,100,12654
24,ad,10,12654
24,bd,9,12654
24,bx,15,12654
24,bT,70,12654
24,bH,96,12654
24,bC,47,12654
24,aD,33,12654
24,aH,95,12654
25,bP,43,3720
25,bG,42,3720
25,aS,46,3720
25,aq,10,3720
25,aM,72,3720
25,bR,1,3720
25,bC,47,3720
25,ax,26,3720
25,aW,71,3720
25,ag,94,3720
25,aV,66,3720
25,aH,95,3720
25,ai,7,3720
26,bP,43,3708
26,bw,25,3708
26,bV,65,3708
26,bG,42,3708
26,bJ,60,3708
26,aq,10,3708
26,au,39,3708
26,bN,70,3708
26,bB,29,3708
26,aP,25,3708
26,aC,9,3708
26,aw,1,3708
26,bD,47,3708
26,ax,26,3708
26,bh,21,3708
26,ai,7,3708
26,bz,99,3708
27,bM,42,880
27,bB,29,880
27,bo,3,880
27,am,83,880
27,ao,57,880
27,bI,20,880
27,bi,12,880
27,ax,26,880
27,aR,7,880
27,bT,70,880
27,bq,91,880
28,bA,15,4194
28,aU,64,4194
28,ae,19,4194
28,aM,72,4194
28,aI,90,4194
28,aF,90,4194
28,ay,63,4194
28,bg,97,4194
28,ap,5,4194
28,bc,89,4194
28,aS,46,4194
28,bN,70,4194
28,aP,25,4194
28,bS,81,4194
28,bR,1,4194
28,aw,1,4194
28,aQ,63,4194
28,aK,5,4194
28,aB,25,4194
28,aG,35,4194
28,af,62,4194
28,ak,87,4194
28,ah,7,4194
28,aN,100,4194
28,bi,12,4194
28,bd,9,4194
28,at,99,4194
28,bC,47,4194
28,bE,12,4194
28,ai,7,4194
29,aA,37,6693
29,aT,95,6693
29,bA,15,6693
29,by,13,6693
29,bB,29,6693
29,bK,29,6693
29,aq,10,6693
29,aU,64,6693
29,aM,72,6693
29,aC,9,6693
29,aE,32,6693
29,ay,63,6693
29,bg,97,6693
29,aa,71,6693
29,bq,91,6693
29,aJ,73,6693
29,bV,65,6693
29,ba,6,6693
29,aS,46,6693
29,bJ,60,6693
29,as,88,6693
29,bQ,66,6693
29,av,97,6693
29,bF,29,6693
29,bf,6,6693
29,bD,47,6693
29,ar,42,6693
29,aG,35,6693
29,aD,33,6693
29,bO,67,6693
29,bP,43,6693
29,af,62,6693
29,ak,87,6693
29,ab,25,6693
29,bh,21,6693
29,aY,10,6693
29,aO,3,6693
29,ac,75,6693
29,bw,25,6693
29,bb,22,6693
29,bk,87,6693
29,bu,16,6693
29,be,59,6693
29,bm,55,6693
29,bU,54,6693
29,al,76,6693
29,ad,10,6693
29,bn,14,6693
30,bt,30,13212
30,aT,95,13212
30,au,39,13212
30,ae,19,13212
30,aL,93,13212
30,aI,90,13212
30,bL,50,13212
30,ay,63,13212
30,bg,97,13212
30,bs,85,13212
30,bV,65,13212
30,bJ,60,13212
30,as,88,13212
30,am,83,13212
30,az,56,13212
30,aP,25,13212
30,bS,81,13212
30,bR,1,13212
30,aw,1,13212
30,bf,6,13212
30,bF,29,13212
30,ag,94,13212
30,aK,5,13212
30,aG,35,13212
30,bO,67,13212
30,bv,20,13212
30,af,62,13212
30,ak,87,13212
30,ao,57,13212
30,bi,12,13212
30,ad,10,13212
30,bd,9,13212
30,bh,21,13212
30,aV,66,13212
30,bT,70,13212
30,aY,10,13212
30,ac,75,13212
30,bj,8,13212
30,br,1,13212
30,bI,20,13212
30,bp,59,13212
30,bl,35,13212
30,bE,12,13212
30,bC,47,13212
30,bm,55,13212
30,aH,95,13212
30,bn,14,13212
31,bA,15,7389
31,bO,67,7389
31,bP,43,7389
31,bj,8,7389
31,aS,46,7389
31,br,1,7389
31,au,39,7389
31,bN,70,7389
31,bo,3,7389
31,bM,42,7389
31,bt,30,7389
31,bi,12,7389
31,av,97,7389
31,bd,9,7389
31,bU,54,7389
31,bg,97,7389
31,bz,99,7389
31,bc,89,7389
32,bO,67,4707
32,bG,42,4707
32,bb,22,4707
32,af,62,4707
32,aZ,9,4707
32,bj,8,4707
32,ba,6,4707
32,az,56,4707
32,ao,57,4707
32,bk,87,4707
32,bF,29,4707
32,bu,16,4707
32,bC,47,4707
32,an,12,4707
32,aO,3,4707
33,bt,30,18747
33,aq,10,18747
33,au,39,18747
33,ae,19,18747
33,aM,72,18747
33,aE,32,18747
33,bL,50,18747
33,aW,71,18747
33,bg,97,18747
33,aa,71,18747
33,bc,89,18747
33,aJ,73,18747
33,bs,85,18747
33,bJ,60,18747
33,aZ,9,18747
33,as,88,18747
33,av,97,18747
33,bf,6,18747
33,ag,94,18747
33,ar,42,18747
33,bz,99,18747
33,bv,20,18747
33,af,62,18747
33,ak,87,18747
33,ab,25,18747
33,ao,57,18747
33,ah,7,18747
33,bi,12,18747
33,bT,70,18747
33,aY,10,18747
33,aO,3,18747
33,ac,75,18747
33,bb,22,18747
33,bG,42,18747
33,bj,8,18747
33,bI,20,18747
33,bH,96,18747
33,bu,16,18747
33,bm,55,18747
33,bC,47,18747
33,aH,95,18747
33,ai,7,18747
33,bn,14,18747
34,bP,43,5301
34,bO,67,5301
34,bG,42,5301
34,ac,75,5301
34,ab,25,5301
34,as,88,5301
34,aZ,9,5301
34,bR,1,5301
34,aw,1,5301
34,bC,47,5301
34,bD,47,5301
34,bE,12,5301
34,bg,97,5301
34,aG,35,5301
35,bM,42,12624
35,aq,10,12624
35,ae,19,12624
35,aL,93,12624
35,aC,9,12624
35,bL,50,12624
35,aE,32,12624
35,ay,63,12624
35,bg,97,12624
35,aa,71,12624
35,bJ,60,12624
35,bN,70,12624
35,aP,25,12624
35,bf,6,12624
35,bD,47,12624
35,aX,33,12624
35,bz,99,12624
35,aD,33,12624
35,al,76,12624
35,af,62,12624
35,aH,95,12624
35,ak,87,12624
35,an,12,12624
35,aV,66,12624
35,aY,10,12624
35,bw,25,12624
35,bp,59,12624
35,be,59,12624
35,bl,35,12624
35,bm,55,12624
35,bU,54,12624
35,ad,10,12624
35,bn,14,12624
36,bB,29,9212
36,ae,19,9212
36,bg,97,9212
36,ap,5,9212
36,bs,85,9212
36,bV,65,9212
36,aS,46,9212
36,bJ,60,9212
36,as,88,9212
36,bN,70,9212
36,bF,29,9212
36,aB,25,9212
36,al,76,9212
36,aj,67,9212
36,af,62,9212
36,ah,7,9212
36,aN,100,9212
36,bi,12,9212
36,ad,10,9212
36,an,12,9212
36,bh,21,9212
36,bx,15,9212
36,bw,25,9212
36,bb,22,9212
36,br,1,9212
36,bH,96,9212
36,bu,16,9212
36,bU,54,9212
36,aH,95,9212
36,ai,7,9212
37,by,13,9940
37,aq,10,9940
37,bK,29,9940
37,aU,64,9940
37,aL,93,9940
37,aM,72,9940
37,aC,9,9940
37,bL,50,9940
37,bg,97,9940
37,bq,91,9940
37,aZ,9,9940
37,bN,70,9940
37,aG,35,9940
37,bz,99,9940
37,ak,87,9940
37,bd,9,9940
37,aO,3,9940
37,bj,8,9940
37,bk,87,9940
37,bp,59,9940
38,bA,15,18666
38,by,13,18666
38,au,39,18666
38,aL,93,18666
38,ae,19,18666
38,aC,9,18666
38,aI,90,18666
38,aF,90,18666
38,aW,71,18666
38,ay,63,18666
38,bg,97,18666
38,ap,5,18666
38,bq,91,18666
38,aJ,73,18666
38,bJ,60,18666
38,as,88,18666
38,am,83,18666
38,aP,25,18666
38,bS,81,18666
38,aQ,63,18666
38,ax,26,18666
38,aB,25,18666
38,bz,99,18666
38,bP,43,18666
38,bv,20,18666
38,al,76,18666
38,aj,67,18666
38,bi,12,18666
38,ad,10,18666
38,an,12,18666
38,aV,66,18666
38,aR,7,18666
38,bx,15,18666
38,aO,3,18666
38,bj,8,18666
38,bb,22,18666
38,bH,96,18666
38,at,99,18666
38,bu,16,18666
38,bl,35,18666
38,aD,33,18666
38,aH,95,18666
38,ai,7,18666
38,bn,14,18666
39,bt,30,6400
39,aT,95,6400
39,aU,64,6400
39,aM,72,6400
39,bL,50,6400
39,aa,71,6400
39,bs,85,6400
39,aZ,9,6400
39,as,88,6400
39,bN,70,6400
39,bS,81,6400
39,bR,1,6400
39,bF,29,6400
39,aw,1,6400
39,aQ,63,6400
39,bz,99,6400
39,aj,67,6400
39,aN,100,6400
39,bi,12,6400
39,an,12,6400
39,aR,7,6400
39,at,99,6400
39,bl,35,6400
39,aD,33,6400
39,ai,7,6400
40,bt,30,21357
40,bA,15,21357
40,bM,42,21357
40,aq,10,21357
40,au,39,21357
40,aL,93,21357
40,aU,64,21357
40,aM,72,21357
40,aC,9,21357
40,bL,50,21357
40,aF,90,21357
40,aW,71,21357
40,ay,63,21357
40,bg,97,21357
40,bc,89,21357
40,bs,85,21357
40,bV,65,21357
40,ba,6,21357
40,bJ,60,21357
40,am,83,21357
40,bN,70,21357
40,bQ,66,21357
40,aQ,63,21357
40,bD,47,21357
40,ar,42,21357
40,aB,25,21357
40,bz,99,21357
40,bO,67,21357
40,af,62,21357
40,ab,25,21357
40,ao,57,21357
40,bi,12,21357
40,bh,21,21357
40,aR,7,21357
40,bT,70,21357
40,aO,3,21357
40,aY,10,21357
40,ac,75,21357
40,bj,8,21357
40,br,1,21357
40,bo,3,21357
40,bH,96,21357
40,at,99,21357
40,bl,35,21357
40,bC,47,21357
40,bm,55,21357
40,bU,54,21357
40,ai,7,21357
40,bn,14,21357
41,bO,67,2020
41,bG,42,2020
41,bB,29,2020
41,aZ,9,2020
41,az,56,2020
41,bU,54,2020
41,bh,21,2020
41,aV,66,2020
41,aB,25,2020
41,aG,35,2020
42,by,13,6152
42,bK,29,6152
42,aL,93,6152
42,aM,72,6152
42,aI,90,6152
42,bL,50,6152
42,aF,90,6152
42,ay,63,6152
42,bs,85,6152
42,ba,6,6152
42,bJ,60,6152
42,as,88,6152
42,bS,81,6152
42,aw,1,6152
42,aQ,63,6152
42,bD,47,6152
42,aK,5,6152
42,aB,25,6152
42,aG,35,6152
42,aX,33,6152
42,aj,67,6152
42,bh,21,6152
42,an,12,6152
42,aR,7,6152
42,ac,75,6152
42,bo,3,6152
42,bp,59,6152
42,bm,55,6152
42,bC,47,6152
42,bE,12,6152
42,bU,54,6152
42,al,76,6152
42,ai,7,6152
42,bn,14,6152
43,bA,15,9621
43,aA,37,9621
43,by,13,9621
43,ae,19,9621
43,aI,90,9621
43,bL,50,9621
43,ba,6,9621
43,as,88,9621
43,az,56,9621
43,av,97,9621
43,bf,6,9621
43,ax,26,9621
43,ag,94,9621
43,aG,35,9621
43,bP,43,9621
43,ak,87,9621
43,ah,7,9621
43,ac,75,9621
43,bj,8,9621
43,bG,42,9621
43,be,59,9621
43,bm,55,9621
43,bC,47,9621
43,bn,14,9621
44,bt,30,5337
44,aA,37,5337
44,ba,6,5337
44,aq,10,5337
44,bK,29,5337
44,af,62,5337
44,am,83,5337
44,aZ,9,5337
44,aH,95,5337
44,bn,14,5337
44,bR,1,5337
44,bH,96,5337
44,aB,25,5337
44,aR,7,5337
44,bc,89,5337
45,bM,42,6222
45,bA,15,6222
45,aM,72,6222
45,aE,32,6222
45,aF,90,6222
45,bg,97,6222
45,bc,89,6222
45,aJ,73,6222
45,bV,65,6222
45,bJ,60,6222
45,bD,47,6222
45,bv,20,6222
45,al,76,6222
45,bx,15,6222
45,aR,7,6222
45,aO,3,6222
45,aY,10,6222
45,bH,96,6222
45,aD,33,6222
45,aH,95,6222
46,aT,95,6084
46,bK,29,6084
46,aU,64,6084
46,aM,72,6084
46,aI,90,6084
46,bL,50,6084
46,aE,32,6084
46,bq,91,6084
46,aJ,73,6084
46,aZ,9,6084
46,am,83,6084
46,bN,70,6084
46,az,56,6084
46,aP,25,6084
46,bQ,66,6084
46,av,97,6084
46,aw,1,6084
46,bD,47,6084
46,aB,25,6084
46,bP,43,6084
46,aN,100,6084
46,bi,12,6084
46,aV,66,6084
46,aR,7,6084
46,bT,70,6084
46,bk,87,6084
46,bC,47,6084
46,bn,14,6084
47,aA,37,2132
47,bO,67,2132
47,bG,42,2132
47,bb,22,2132
47,bv,20,2132
47,aD,33,2132
47,aU,64,2132
47,bo,3,2132
47,ba,6,2132
47,aC,9,2132
47,bR,1,2132
47,bl,35,2132
47,ax,26,2132
47,aV,66,2132
47,aH,95,2132
47,aR,7,2132
48,bB,29,5980
48,aq,10,5980
48,aU,64,5980
