i,id,weight,cost
5,aD,33,13368
6,bt,30,8852
6,bA,15,8852
6,aT,95,8852
6,aA,37,8852
6,bB,29,8852
6,au,39,8852
6,aU,64,8852
6,aM,72,8852
6,aC,9,8852
6,aE,32,8852
6,bL,50,8852
6,bg,97,8852
6,ap,5,8852
6,bs,85,8852
6,ba,6,8852
6,bV,65,8852
6,am,83,8852
6,az,56,8852
6,bQ,66,8852
6,bS,81,8852
6,aw,1,8852
6,bf,6,8852
6,aQ,63,8852
6,bD,47,8852
6,ax,26,8852
6,ag,94,8852
6,aK,5,8852
6,bP,43,8852
6,aD,33,8852
6,bO,67,8852
6,bv,20,8852
6,al,76,8852
6,af,62,8852
6,ao,57,8852
6,bi,12,8852
6,bd,9,8852
6,an,12,8852
6,bh,21,8852
6,aO,3,8852
6,ac,75,8852
6,bG,42,8852
6,bI,20,8852
6,bk,87,8852
6,at,99,8852
6,be,59,8852
6,bm,55,8852
6,bl,35,8852
6,bU,54,8852
6,bn,14,8852
7,bM,42,2068
7,aT,95,2068
7,bK,29,2068
7,bB,29,2068
7,aC,9,2068
7,bL,50,2068
7,aE,32,2068
7,aW,71,2068
7,ap,5,2068
7,bV,65,2068
7,aZ,9,2068
7,bN,70,2068
7,aP,25,2068
7,bR,1,2068
7,bF,29,2068
7,bf,6,2068
7,bD,47,2068
7,ax,26,2068
7,aK,5,2068
7,bv,20,2068
7,aj,67,2068
7,ak,87,2068
7,aN,100,2068
7,bi,12,2068
7,an,12,2068
7,aV,66,2068
7,bw,25,2068
8,bA,15,1086
8,au,39,1086
8,aE,32,1086
8,bL,50,1086
8,ap,5,1086
8,bq,91,1086
8,bc,89,1086
8,bV,65,1086
8,az,56,1086
8,aP,25,1086
8,bQ,66,1086
8,bR,1,1086
8,bD,47,1086
8,ag,94,1086
8,aG,35,1086
8,bP,43,1086
8,bv,20,1086
8,ab,25,1086
8,aH,95,1086
8,ah,7,1086
8,bj,8,1086
8,bG,42,1086
8,be,59,1086
8,bm,55,1086
8,bE,12,1086
8,ad,10,1086
9,bA,15,10104
9,aA,37,10104
9,ae,19,10104
9,aE,32,10104
9,bL,50,10104
9,aa,71,10104
9,bs,85,10104
9,bV,65,10104
9,aZ,9,10104
9,as,88,10104
9,am,83,10104
9,bS,81,10104
9,av,97,10104
9,aQ,63,10104
9,aB,25,10104
9,aG,35,10104
9,bz,99,10104
9,bP,43,10104
9,bv,20,10104
9,ak,87,10104
9,ao,57,10104
9,aN,100,10104
9,an,12,10104
9,bx,15,10104
9,ac,75,10104
9,bj,8,10104
9,bH,96,10104
9,bu,16,10104
9,be,59,10104
9,bl,35,10104
9,bE,12,10104
9,aH,95,10104
10,aT,95,14945
10,aq,10,14945
10,au,39,14945
10,aU,64,14945
10,aI,90,14945
10,aE,32,14945
10,aW,71,14945
10,ay,63,14945
10,bg,97,14945
10,aa,71,14945
10,aJ,73,14945
10,bs,85,14945
10,bV,65,14945
10,aZ,9,14945
10,as,88,14945
10,am,83,14945
10,az,56,14945
10,bN,70,14945
10,av,97,14945
10,aw,1,14945
10,bD,47,14945
10,ag,94,14945
10,aK,5,14945
10,aB,25,14945
10,bz,99,14945
10,bv,20,14945
10,af,62,14945
10,ab,25,14945
10,aj,67,14945
10,ao,57,14945
10,ah,7,14945
10,an,12,14945
10,bw,25,14945
10,ac,75,14945
10,bb,22,14945
10,bI,20,14945
10,bH,96,14945
10,bu,16,14945
10,be,59,14945
10,aD,33,14945
10,ad,10,14945
11,bA,15,6500
11,by,13,6500
11,bK,29,6500
11,aU,64,6500
11,aI,90,6500
11,bL,50,6500
11,aF,90,6500
11,aa,71,6500
11,bs,85,6500
11,ba,6,6500
11,aS,46,6500
11,bJ,60,6500
11,bV,65,6500
11,aP,25,6500
11,aw,1,6500
11,aQ,63,6500
11,ak,87,6500
11,an,12,6500
11,bh,21,6500
11,aV,66,6500
11,bx,15,6500
11,aY,10,6500
11,aO,3,6500
11,ac,75,6500
11,bb,22,6500
11,bm,55,6500
11,bE,12,6500
11,bC,47,6500
11,aH,95,6500
11,ai,7,6500
12,bt,30,11606
12,by,13,11606
12,aq,10,11606
12,bB,29,11606
12,aU,64,11606
12,aM,72,11606
12,bL,50,11606
12,aW,71,11606
12,ay,63,11606
12,bg,97,11606
12,bV,65,11606
12,aZ,9,11606
12,az,56,11606
12,bS,81,11606
12,bR,1,11606
12,av,97,11606
12,aw,1,11606
12,bF,29,11606
12,aQ,63,11606
12,ag,94,11606
12,aB,25,11606
12,bv,20,11606
12,ak,87,11606
12,aj,67,11606
12,aN,100,11606
12,bi,12,11606
12,bd,9,11606
12,bx,15,11606
12,bb,22,11606
12,bG,42,11606
12,bj,8,11606
12,bH,96,11606
12,be,59,11606
12,bl,35,11606
12,bE,12,11606
12,bU,54,11606
13,bt,30,14736
13,bM,42,14736
13,bB,29,14736
13,bK,29,14736
13,aq,10,14736
13,aU,64,14736
13,aI,90,14736
13,bL,50,14736
13,aF,90,14736
13,aW,71,14736
13,ay,63,14736
13,bg,97,14736
13,ap,5,14736
13,aa,71,14736
13,ba,6,14736
13,bV,65,14736
13,bJ,60,14736
13,aS,46,14736
13,am,83,14736
13,bN,70,14736
13,bS,81,14736
13,av,97,14736
13,bD,47,14736
13,ax,26,14736
13,ag,94,14736
13,aX,33,14736
13,bO,67,14736
13,af,62,14736
13,ab,25,14736
13,al,76,14736
13,ah,7,14736
13,aN,100,14736
13,ad,10,14736
13,bx,15,14736
13,bT,70,14736
13,bw,25,14736
13,bb,22,14736
13,bj,8,14736
13,bo,3,14736
13,bH,96,14736
13,at,99,14736
13,bp,59,14736
13,bC,47,14736
13,bE,12,14736
13,bm,55,14736
13,bU,54,14736
13,aH,95,14736
14,aA,37,9856
14,bt,30,9856
14,bB,29,9856
14,au,39,9856
14,bg,97,9856
14,ap,5,9856
14,bq,91,9856
14,aJ,73,9856
14,bs,85,9856
14,ba,6,9856
14,aS,46,9856
14,am,83,9856
14,bF,29,9856
14,aK,5,9856
14,ag,94,9856
14,aG,35,9856
14,aX,33,9856
14,bv,20,9856
14,af,62,9856
14,aj,67,9856
14,ak,87,9856
14,ao,57,9856
14,ah,7,9856
14,bd,9,9856
14,an,12,9856
14,bT,70,9856
14,aO,3,9856
14,bw,25,9856
14,bo,3,9856
14,bH,96,9856
14,bC,47,9856
14,bE,12,9856
14,bn,14,9856
15,aA,37,5816
15,ae,19,5816
15,ap,5,5816
15,bq,91,5816
15,bs,85,5816
15,bS,81,5816
15,bF,29,5816
15,aw,1,5816
15,bf,6,5816
15,aG,35,5816
15,aN,100,5816
15,an,12,5816
15,aY,10,5816
15,bw,25,5816
15,bG,42,5816
15,bj,8,5816
15,bl,35,5816
15,bE,12,5816
15,bU,54,5816
15,aD,33,5816
15,ai,7,5816
16,aA,37,18927
16,bM,42,18927
16,aq,10,18927
16,bB,29,18927
16,au,39,18927
16,ae,19,18927
16,aM,72,18927
16,bK,29,18927
16,bL,50,18927
16,aF,90,18927
16,aW,71,18927
16,ap,5,18927
16,bq,91,18927
16,bc,89,18927
16,as,88,18927
16,bN,70,18927
16,bS,81,18927
16,av,97,18927
16,bF,29,18927
16,bD,47,18927
16,aG,35,18927
16,bP,43,18927
16,bO,67,18927
16,aD,33,18927
16,af,62,18927
16,ak,87,18927
16,ab,25,18927
16,aj,67,18927
16,aN,100,18927
16,bd,9,18927
16,an,12,18927
16,bh,21,18927
16,bT,70,18927
16,aY,10,18927
16,bw,25,18927
16,bj,8,18927
16,bb,22,18927
16,br,1,18927
16,bI,20,18927
16,bH,96,18927
16,bu,16,18927
16,at,99,18927
16,al,76,18927
16,bn,14,18927
17,bM,42,6312
17,bK,29,6312
17,aU,64,6312
17,ap,5,6312
17,aa,71,6312
17,bq,91,6312
17,aZ,9,6312
17,bF,29,6312
17,bf,6,6312
17,aQ,63,6312
17,ax,26,6312
17,bv,20,6312
17,ah,7,6312
17,bi,12,6312
17,bd,9,6312
17,bh,21,6312
17,an,12,6312
17,bw,25,6312
17,ac,75,6312
17,bG,42,6312
17,bH,96,6312
17,be,59,6312
17,bl,35,6312
17,bm,55,6312
17,bU,54,6312
17,aH,95,6312
18,bt,30,14232
18,by,13,14232
18,bB,29,14232
18,au,39,14232
18,aU,64,14232
18,aM,72,14232
18,aC,9,14232
18,ay,63,14232
18,bc,89,14232
18,aJ,73,14232
18,bs,85,14232
18,ba,6,14232
18,bN,70,14232
18,aP,25,14232
18,bS,81,14232
18,bR,1,14232
18,av,97,14232
18,bD,47,14232
18,aB,25,14232
18,bz,99,14232
18,bv,20,14232
18,aj,67,14232
18,ab,25,14232
18,ad,10,14232
18,bh,21,14232
18,aR,7,14232
18,aO,3,14232
18,bw,25,14232
18,bG,42,14232
18,bj,8,14232
18,bb,22,14232
18,bo,3,14232
18,bk,87,14232
18,bH,96,14232
18,bl,35,14232
18,bm,55,14232
18,bU,54,14232
18,bC,47,14232
18,aD,33,14232
18,aH,95,14232
18,ai,7,14232
19,bt,30,2024
19,bM,42,2024
19,bA,15,2024
19,au,39,2024
19,ae,19,2024
19,aL,93,2024
19,aI,90,2024
19,bL,50,2024
19,aE,32,2024
19,aW,71,2024
19,ap,5,2024
19,bc,89,2024
19,aJ,73,2024
19,bs,85,2024
19,bV,65,2024
19,aS,46,2024
19,bJ,60,2024
19,as,88,2024
19,bN,70,2024
19,aP,25,2024
19,av,97,2024
19,aw,1,2024
19,bF,29,2024
19,ax,26,2024
19,ar,42,2024
19,aG,35,2024
19,bz,99,2024
19,aX,33,2024
19,bO,67,2024
19,bv,20,2024
19,ak,87,2024
19,ab,25,2024
19,ao,57,2024
19,bi,12,2024
19,bh,21,2024
19,an,12,2024
19,bx,15,2024
19,aR,7,2024
19,aY,10,2024
19,aO,3,2024
19,bw,25,2024
19,bj,8,2024
19,bb,22,2024
19,br,1,2024
19,bu,16,2024
19,bp,59,2024
19,bl,35,2024
19,bE,12,2024
19,bU,54,2024
19,ai,7,2024
20,bM,42,11305
20,bA,15,11305
20,by,13,11305
20,aA,37,11305
20,aq,10,11305
20,bK,29,11305
20,au,39,11305
20,ae,19,11305
20,aM,72,11305
20,aU,64,11305
20,bL,50,11305
20,aF,90,11305
20,aa,71,11305
20,bq,91,11305
20,aJ,73,11305
20,bs,85,11305
20,bV,65,11305
20,aS,46,11305
20,am,83,11305
20,bN,70,11305
20,aP,25,11305
20,bS,81,11305
20,bR,1,11305
20,bF,29,11305
20,bf,6,11305
20,aK,5,11305
20,ag,94,11305
20,aB,25,11305
20,aG,35,11305
20,aX,33,11305
20,bz,99,11305
20,bP,43,11305
20,aj,67,11305
20,ak,87,11305
20,ao,57,11305
20,bd,9,11305
20,bh,21,11305
20,bT,70,11305
20,bj,8,11305
20,bb,22,11305
20,bo,3,11305
20,bH,96,11305
20,bp,59,11305
20,be,59,11305
20,bm,55,11305
20,bC,47,11305
20,bU,54,11305
20,ai,7,11305
21,aA,37,10880
21,aq,10,10880
21,bK,29,10880
21,aC,9,10880
21,aI,90,10880
21,bc,89,10880
21,ba,6,10880
21,aS,46,10880
21,bJ,60,10880
21,as,88,10880
21,am,83,10880
21,az,56,10880
21,aP,25,10880
21,bQ,66,10880
21,bf,6,10880
21,aB,25,10880
21,aG,35,10880
21,aD,33,10880
21,bO,67,10880
21,bP,43,10880
21,ak,87,10880
21,aN,100,10880
21,bi,12,10880
21,bw,25,10880
21,bb,22,10880
21,bj,8,10880
21,br,1,10880
21,be,59,10880
21,bl,35,10880
21,bC,47,10880
21,bU,54,10880
21,ai,7,10880
22,bM,42,12480
22,bA,15,12480
22,bt,30,12480
22,by,13,12480
22,au,39,12480
22,ae,19,12480
22,aF,90,12480
22,bg,97,12480
22,bs,85,12480
22,ba,6,12480
22,bV,65,12480
22,aS,46,12480
22,aZ,9,12480
22,am,83,12480
22,bJ,60,12480
22,az,56,12480
22,aP,25,12480
22,bQ,66,12480
22,av,97,12480
22,bF,29,12480
22,aK,5,12480
22,aG,35,12480
22,bz,99,12480
22,aX,33,12480
22,aD,33,12480
22,bO,67,12480
22,al,76,12480
22,ab,25,12480
22,aj,67,12480
22,aH,95,12480
22,ao,57,12480
22,bd,9,12480
22,an,12,12480
22,bh,21,12480
22,aV,66,12480
22,aY,10,12480
22,ac,75,12480
22,bj,8,12480
22,bb,22,12480
22,br,1,12480
22,bo,3,12480
22,bI,20,12480
22,at,99,12480
22,be,59,12480
22,bC,47,12480
22,bU,54,12480
22,ad,10,12480
23,bM,42,1886
23,aM,72,1886
23,bq,91,1886
23,bJ,60,1886
23,bN,70,1886
23,aw,1,1886
23,aK,5,1886
23,bP,43,1886
23,af,62,1886
23,ah,7,1886
23,bi,12,1886
23,bT,70,1886
23,aY,10,1886
23,bb,22,1886
23,br,1,1886
23,bH,96,1886
23,bp,59,1886
23,bl,35,1886
23,al,76,1886
23,aH,95,1886
23,bn,14,1886
24,bt,30,2342
24,aT,95,2342
24,aA,37,2342
24,bA,15,2342
24,bK,29,2342
24,au,39,2342
24,ae,19,2342
24,aE,32,2342
24,bg,97,2342
24,aa,71,2342
24,bq,91,2342
24,aJ,73,2342
24,bs,85,2342
24,ba,6,2342
24,aS,46,2342
24,az,56,2342
24,aP,25,2342
24,bQ,66,2342
24,av,97,2342
24,bF,29,2342
24,bf,6,2342
24,bD,47,2342
24,aK,5,2342
24,ar,42,2342
24,aB,25,2342
24,bz,99,2342
24,bP,43,2342
24,bO,67,2342
24,bv,20,2342
24,al,76,2342
24,aj,67,2342
24,ah,7,2342
24,bh,21,2342
24,aV,66,2342
24,bT,70,2342
24,aY,10,2342
24,ac,75,2342
24,bb,22,2342
24,bG,42,2342
24,br,1,2342
24,bk,87,2342
24,bH,96,2342
24,at,99,2342
24,be,59,2342
24,bm,55,2342
24,bU,54,2342
24,aD,33,2342
24,ad,10,2342
25,bt,30,1688
25,aA,37,1688
25,by,13,1688
25,aT,95,1688
25,aU,64,1688
25,aL,93,1688
25,aC,9,1688
25,aE,32,1688
25,aF,90,1688
25,aW,71,1688
25,ba,6,1688
25,bJ,60,1688
25,aZ,9,1688
25,bN,70,1688
25,bS,81,1688
25,aQ,63,1688
25,bD,47,1688
25,ag,94,1688
25,aB,25,1688
25,bz,99,1688
25,bP,43,1688
25,bO,67,1688
25,af,62,1688
25,ah,7,1688
25,aN,100,1688
25,bh,21,1688
25,aR,7,1688
25,bT,70,1688
25,aO,3,1688
25,bo,3,1688
25,at,99,1688
25,bp,59,1688
25,bE,12,1688
25,aD,33,1688
25,bn,14,1688
26,bM,42,19190
26,bA,15,19190
26,bK,29,19190
26,bB,29,19190
26,aU,64,19190
26,ae,19,19190
26,aM,72,19190
26,bL,50,19190
26,aW,71,19190
26,bg,97,19190
26,ap,5,19190
26,bq,91,19190
26,bc,89,19190
26,bs,85,19190
26,ba,6,19190
26,bV,65,19190
26,aZ,9,19190
26,as,88,19190
26,am,83,19190
26,bR,1,19190
26,aw,1,19190
26,aQ,63,19190
26,bD,47,19190
26,aK,5,19190
26,ag,94,19190
26,aB,25,19190
26,aX,33,19190
26,bO,67,19190
26,bv,20,19190
26,aj,67,19190
26,ak,87,19190
26,ao,57,19190
26,an,12,19190
26,aR,7,19190
26,bx,15,19190
26,bT,70,19190
26,aO,3,19190
26,bw,25,19190
26,bo,3,19190
26,bI,20,19190
26,bH,96,19190
26,bp,59,19190
26,bE,12,19190
26,ai,7,19190
26,bn,14,19190
27,bM,42,2423
27,aT,95,2423
27,by,13,2423
27,aA,37,2423
27,aq,10,2423
27,bK,29,2423
27,bt,30,2423
27,ae,19,2423
27,aM,72,2423
27,au,39,2423
27,aC,9,2423
27,aI,90,2423
27,aE,32,2423
27,aW,71,2423
27,bg,97,2423
27,ap,5,2423
27,bq,91,2423
27,aJ,73,2423
27,bV,65,2423
27,bJ,60,2423
27,as,88,2423
27,am,83,2423
27,bN,70,2423
27,az,56,2423
27,bR,1,2423
27,av,97,2423
27,aw,1,2423
27,bF,29,2423
27,aQ,63,2423
27,ag,94,2423
27,bz,99,2423
27,bO,67,2423
27,aj,67,2423
27,ao,57,2423
27,ah,7,2423
27,aN,100,2423
27,an,12,2423
27,aR,7,2423
27,bx,15,2423
27,bw,25,2423
27,ac,75,2423
27,bj,8,2423
27,bo,3,2423
27,bI,20,2423
27,bH,96,2423
27,bm,55,2423
27,bE,12,2423
27,bl,35,2423
27,aH,95,2423
27,ai,7,2423
28,aA,37,10059
28,aT,95,10059
28,by,13,10059
28,aI,90,10059
28,bL,50,10059
28,aF,90,10059
28,ap,5,10059
28,ba,6,10059
28,bJ,60,10059
28,am,83,10059
28,aP,25,10059
28,bQ,66,10059
28,bS,81,10059
28,av,97,10059
28,aw,1,10059
28,bD,47,10059
28,ax,26,10059
28,aK,5,10059
28,aB,25,10059
28,aG,35,10059
28,bO,67,10059
28,bi,12,10059
28,ac,75,10059
28,bo,3,10059
28,bu,16,10059
28,bm,55,10059
28,bl,35,10059
28,bC,47,10059
28,bE,12,10059
28,al,76,10059
28,aH,95,10059
28,ai,7,10059
29,bM,42,1950
29,bt,30,1950
29,au,39,1950
29,aW,71,1950
29,bg,97,1950
29,aJ,73,1950
29,bs,85,1950
29,ba,6,1950
29,bV,65,1950
29,as,88,1950
29,am,83,1950
29,bS,81,1950
29,aX,33,1950
29,bO,67,1950
29,aj,67,1950
29,ah,7,1950
29,bd,9,1950
29,an,12,1950
29,aO,3,1950
29,br,1,1950
29,bu,16,1950
30,aA,37,3592
30,au,39,3592
30,aU,64,3592
30,aI,90,3592
30,ay,63,3592
30,bc,89,3592
30,aS,46,3592
30,as,88,3592
30,am,83,3592
30,aZ,9,3592
30,aP,25,3592
30,bQ,66,3592
30,bR,1,3592
30,av,97,3592
30,bf,6,3592
30,aQ,63,3592
30,aK,5,3592
30,aB,25,3592
30,bz,99,3592
30,bO,67,3592
30,ah,7,3592
30,aN,100,3592
30,bh,21,3592
30,bx,15,3592
30,bT,70,3592
30,aO,3,3592
30,ac,75,3592
30,bb,22,3592
30,bk,87,3592
30,bH,96,3592
30,at,99,3592
30,be,59,3592
30,bC,47,3592
30,aD,33,3592
31,bM,42,4170
31,au,39,4170
31,aL,93,4170
31,aM,72,4170
31,aE,32,4170
31,aF,90,4170
31,aJ,73,4170
31,ba,6,4170
31,am,83,4170
31,bR,1,4170
31,bF,29,4170
31,bD,47,4170
31,ax,26,4170
31,aK,5,4170
31,ar,42,4170
31,bz,99,4170
31,aD,33,4170
31,bO,67,4170
31,aN,100,4170
31,an,12,4170
31,aV,66,4170
31,ac,75,4170
31,bb,22,4170
31,bk,87,4170
31,bu,16,4170
31,bl,35,4170
31,bE,12,4170
31,al,76,4170
31,ad,10,4170
32,bt,30,2094
32,aU,64,2094
32,aM,72,2094
32,aI,90,2094
32,aE,32,2094
32,aF,90,2094
32,bg,97,2094
32,ap,5,2094
32,bq,91,2094
32,bc,89,2094
32,aJ,73,2094
32,ba,6,2094
32,bJ,60,2094
32,am,83,2094
32,aP,25,2094
32,bS,81,2094
32,bR,1,2094
32,av,97,2094
32,aQ,63,2094
32,bD,47,2094
32,ag,94,2094
32,ar,42,2094
32,aG,35,2094
32,bP,43,2094
32,bv,20,2094
32,al,76,2094
32,aj,67,2094
32,ah,7,2094
32,bh,21,2094
32,aO,3,2094
32,bw,25,2094
32,bj,8,2094
32,bo,3,2094
32,bI,20,2094
32,bk,87,2094
32,at,99,2094
32,bp,59,2094
32,bC,47,2094
32,bE,12,2094
32,bm,55,2094
32,bl,35,2094
32,aD,33,2094
32,ai,7,2094
33,bM,42,3268
33,bA,15,3268
33,aA,37,3268
33,by,13,3268
33,aU,64,3268
33,aM,72,3268
33,bL,50,3268
33,aE,32,3268
33,ay,63,3268
33,bq,91,3268
33,bs,85,3268
33,aZ,9,3268
33,aP,25,3268
33,bS,81,3268
33,bf,6,3268
33,aQ,63,3268
33,ax,26,3268
33,ag,94,3268
33,aK,5,3268
33,ar,42,3268
33,aG,35,3268
33,bz,99,3268
33,bP,43,3268
33,bO,67,3268
33,af,62,3268
33,ah,7,3268
33,bi,12,3268
33,aV,66,3268
33,aR,7,3268
33,aO,3,3268
33,aY,10,3268
33,br,1,3268
33,bu,16,3268
33,at,99,3268
33,be,59,3268
33,bm,55,3268
33,bU,54,3268
33,ad,10,3268
33,bn,14,3268
34,bt,30,6780
34,aT,95,6780
34,bM,42,6780
34,bK,29,6780
34,aq,10,6780
34,aU,64,6780
34,ae,19,6780
34,aM,72,6780
34,aC,9,6780
34,bL,50,6780
34,bg,97,6780
34,ap,5,6780
34,aa,71,6780
34,bq,91,6780
34,bc,89,6780
34,bs,85,6780
34,bV,65,6780
34,aS,46,6780
34,aZ,9,6780
34,am,83,6780
34,bN,70,6780
34,as,88,6780
34,az,56,6780
34,bQ,66,6780
34,bS,81,6780
34,bR,1,6780
34,bF,29,6780
34,bf,6,6780
34,aw,1,6780
34,bD,47,6780
34,aK,5,6780
34,aG,35,6780
34,bz,99,6780
34,aD,33,6780
34,ao,57,6780
34,bi,12,6780
34,an,12,6780
34,aV,66,6780
34,bT,70,6780
34,aO,3,6780
34,bw,25,6780
34,bG,42,6780
34,br,1,6780
34,bk,87,6780
34,bm,55,6780
34,bE,12,6780
34,bU,54,6780
34,al,76,6780
34,ad,10,6780
35,aA,37,2552
35,aT,95,2552
35,aq,10,2552
35,bK,29,2552
35,aU,64,2552
35,aL,93,2552
35,bL,50,2552
35,aW,71,2552
35,ap,5,2552
35,aJ,73,2552
35,aS,46,2552
35,bS,81,2552
35,aw,1,2552
35,ag,94,2552
35,bP,43,2552
35,bv,20,2552
35,ah,7,2552
35,aN,100,2552
35,bd,9,2552
35,aO,3,2552
35,ac,75,2552
35,bw,25,2552
35,bj,8,2552
35,bb,22,2552
35,bo,3,2552
35,bI,20,2552
35,bu,16,2552
35,bl,35,2552
35,bm,55,2552
35,al,76,2552
35,ad,10,2552
36,bt,30,7864
36,aA,37,7864
36,bK,29,7864
36,aI,90,7864
36,aW,71,7864
36,bV,65,7864
36,bJ,60,7864
36,as,88,7864
36,bQ,66,7864
36,bS,81,7864
36,bf,6,7864
36,aB,25,7864
36,aX,33,7864
36,bP,43,7864
36,ah,7,7864
36,aV,66,7864
36,aY,10,7864
36,bb,22,7864
36,bp,59,7864
36,aH,95,7864
37,bM,42,13076
37,aT,95,13076
37,bB,29,13076
37,aU,64,13076
37,au,39,13076
37,ae,19,13076
37,aC,9,13076
37,aI,90,13076
37,bL,50,13076
37,aa,71,13076
37,bq,91,13076
37,aJ,73,13076
37,ba,6,13076
37,bV,65,13076
37,aZ,9,13076
37,as,88,13076
37,az,56,13076
37,bQ,66,13076
37,bR,1,13076
37,aw,1,13076
37,bf,6,13076
37,aQ,63,13076
37,bD,47,13076
37,aK,5,13076
37,ar,42,13076
37,aG,35,13076
37,bP,43,13076
37,bv,20,13076
37,af,62,13076
37,ab,25,13076
37,bd,9,13076
37,bT,70,13076
37,aY,10,13076
37,ac,75,13076
37,bj,8,13076
37,bb,22,13076
37,bH,96,13076
37,at,99,13076
37,bm,55,13076
37,bE,12,13076
37,al,76,13076
37,ad,10,13076
37,bn,14,13076
38,bA,15,2468
38,aU,64,2468
38,ae,19,2468
38,aM,72,2468
38,aC,9,2468
38,aI,90,2468
38,ay,63,2468
38,bc,89,2468
38,ba,6,2468
38,aS,46,2468
38,bQ,66,2468
38,bR,1,2468
38,bO,67,2468
38,al,76,2468
38,ab,25,2468
38,ak,87,2468
38,an,12,2468
38,bG,42,2468
38,bj,8,2468
38,bo,3,2468
38,bI,20,2468
38,at,99,2468
38,be,59,2468
38,bl,35,2468
38,bE,12,2468
38,bU,54,2468
38,aH,95,2468
39,bK,29,12339
39,aL,93,12339
39,bL,50,12339
39,ba,6,12339
39,am,83,12339
39,bN,70,12339
39,az,56,12339
39,bS,81,12339
39,bR,1,12339
39,bF,29,12339
39,ax,26,12339
39,bz,99,12339
39,bO,67,12339
39,aj,67,12339
39,ab,25,12339
39,ak,87,12339
39,aN,100,12339
39,aV,66,12339
39,bx,15,12339
39,aO,3,12339
39,bk,87,12339
39,at,99,12339
39,bp,59,12339
