i,id,weight,cost
12,bD,47,84
12,av,97,84
12,aq,10,84
12,aT,95,84
12,aI,90,84
12,aP,25,84
12,bO,67,84
12,aE,32,84
13,an,12,53
13,ag,94,53
13,aZ,9,53
13,bL,50,53
13,aR,7,53
13,bx,15,53
13,bw,25,53
13,aF,90,53
13,bN,70,53
13,ae,19,53
13,as,88,53
13,at,99,53
13,bR,1,53
13,ah,7,53
13,bz,99,53
13,aQ,63,53
13,aY,10,53
13,bg,97,53
13,bF,29,53
13,bt,30,53
13,ao,57,53
13,bi,12,53
13,al,76,53
13,aW,71,53
13,aa,71,53
13,aO,3,53
13,bh,21,53
13,bD,47,53
13,aq,10,53
13,aT,95,53
13,bV,65,53
13,aP,25,53
13,am,83,53
13,bO,67,53
14,aA,37,53
14,bn,14,53
14,aw,1,53
14,aZ,9,53
14,bs,85,53
14,bT,70,53
14,ab,25,53
14,bw,25,53
14,bu,16,53
14,bB,29,53
14,bN,70,53
14,bK,29,53
14,ah,7,53
14,bz,99,53
14,ax,26,53
14,bf,6,53
14,bg,97,53
14,bF,29,53
14,aG,35,53
14,bI,20,53
14,ao,57,53
14,al,76,53
14,aa,71,53
14,aL,93,53
14,bD,47,53
14,bj,8,53
14,aI,90,53
15,bC,47,24
15,ba,6,24
15,bJ,60,24
15,aA,37,24
15,ay,63,24
15,bM,42,24
15,be,59,24
15,bj,8,24
15,aF,90,24
15,bN,70,24
15,bg,97,24
15,bq,91,24
15,bO,67,24
15,bU,54,24
15,ad,10,24
15,aI,90,24
16,bP,43,42
16,aS,46,42
16,an,12,42
16,aN,100,42
16,ag,94,42
16,aZ,9,42
16,ap,5,42
16,bs,85,42
16,bT,70,42
16,bx,15,42
16,aC,9,42
16,aJ,73,42
16,bu,16,42
16,bl,35,42
16,bN,70,42
16,bq,91,42
16,ae,19,42
16,as,88,42
16,br,1,42
16,aK,5,42
16,bR,1,42
16,bk,87,42
16,bE,12,42
16,bz,99,42
16,bo,3,42
16,aQ,63,42
16,bg,97,42
16,bF,29,42
16,bt,30,42
16,bI,20,42
16,aG,35,42
16,bH,96,42
16,al,76,42
16,aW,71,42
16,be,59,42
16,av,97,42
16,aq,10,42
16,bj,8,42
16,bG,42,42
16,bO,67,42
16,aI,90,42
17,ba,6,99
17,ap,5,99
17,bR,1,99
17,aO,3,99
17,bh,21,99
17,aJ,73,99
17,bu,16,99
17,aN,100,99
17,au,39,99
17,bU,54,99
17,az,56,99
17,bc,89,99
18,bp,59,31
18,aZ,9,31
18,bL,50,31
18,aR,7,31
18,bk,87,31
18,bj,8,31
18,aT,95,31
18,bu,16,31
18,ax,26,31
18,bB,29,31
18,aP,25,31
18,bH,96,31
18,bI,20,31
18,az,56,31
18,aI,90,31
19,aE,32,48
19,bC,47,48
19,aZ,9,48
19,bx,15,48
19,aC,9,48
19,ab,25,48
19,bw,25,48
19,bl,35,48
19,aB,25,48
19,ae,19,48
19,aD,33,48
19,bJ,60,48
19,aX,33,48
19,bg,97,48
19,bF,29,48
19,ac,75,48
19,ao,57,48
19,al,76,48
19,bD,47,48
19,av,97,48
19,aq,10,48
19,bV,65,48
19,aP,25,48
19,bO,67,48
19,ay,63,48
20,ba,6,30
20,bP,43,30
20,an,12,30
20,aN,100,30
20,aV,66,30
20,az,56,30
20,bC,47,30
20,bp,59,30
20,bL,50,30
20,ap,5,30
20,bx,15,30
20,ai,7,30
20,aC,9,30
20,ab,25,30
20,aB,25,30
20,ar,42,30
20,aF,90,30
20,bN,70,30
20,bK,29,30
20,au,39,30
20,bU,54,30
20,as,88,30
20,bR,1,30
20,ah,7,30
20,bE,12,30
20,bf,6,30
20,bF,29,30
20,bH,96,30
20,bt,30,30
20,bi,12,30
20,aa,71,30
20,aL,93,30
20,bD,47,30
20,be,59,30
20,aq,10,30
20,bO,67,30
20,ay,63,30
21,aA,37,65
21,bP,43,65
21,bm,55,65
21,bn,14,65
21,aS,46,65
21,an,12,65
21,aw,1,65
21,bA,15,65
21,ag,94,65
21,aV,66,65
21,ad,10,65
21,bp,59,65
21,aZ,9,65
21,ap,5,65
21,bx,15,65
21,aJ,73,65
21,bw,25,65
21,bu,16,65
21,bB,29,65
21,bN,70,65
21,ae,19,65
21,aD,33,65
21,bE,12,65
21,bz,99,65
21,bo,3,65
21,aY,10,65
21,bf,6,65
21,ax,26,65
21,bg,97,65
21,bt,30,65
21,bI,20,65
21,ao,57,65
21,aW,71,65
21,al,76,65
21,bS,81,65
21,aL,93,65
21,aO,3,65
21,bh,21,65
21,be,59,65
21,bd,9,65
21,bV,65,65
21,aP,25,65
21,bO,67,65
22,an,12,67
22,af,62,67
22,az,56,67
22,aZ,9,67
22,ap,5,67
22,bT,70,67
22,bM,42,67
22,ay,63,67
22,aM,72,67
22,bU,54,67
22,as,88,67
22,at,99,67
22,aj,67,67
22,bo,3,67
22,ax,26,67
22,aX,33,67
22,bg,97,67
22,bt,30,67
22,bS,81,67
22,aa,71,67
22,aO,3,67
22,aT,95,67
22,bd,9,67
22,bV,65,67
22,bG,42,67
22,aE,32,67
23,bp,59,81
23,aU,64,81
23,bi,12,81
23,aK,5,81
23,al,76,81
23,bk,87,81
23,bD,47,81
23,ab,25,81
23,bj,8,81
23,aQ,63,81
23,aS,46,81
23,bA,15,81
23,am,83,81
24,aA,37,93
24,bP,43,93
24,bm,55,93
24,aH,95,93
24,bn,14,93
24,aN,100,93
24,aw,1,93
24,bA,15,93
24,af,62,93
24,aV,66,93
24,ad,10,93
24,bC,47,93
24,bp,59,93
24,ap,5,93
24,bL,50,93
24,bM,42,93
24,bx,15,93
24,ab,25,93
24,bu,16,93
24,aB,25,93
24,aF,90,93
24,bq,91,93
24,bK,29,93
24,au,39,93
24,ae,19,93
24,bU,54,93
24,aD,33,93
24,br,1,93
24,bJ,60,93
24,aK,5,93
24,bk,87,93
24,bE,12,93
24,bg,97,93
24,bF,29,93
24,bb,22,93
24,bt,30,93
24,bQ,66,93
24,bI,20,93
24,bc,89,93
24,al,76,93
24,bD,47,93
24,be,59,93
24,av,97,93
24,aq,10,93
24,bj,8,93
24,aP,25,93
24,am,83,93
24,aE,32,93
25,bP,43,20
25,bm,55,20
25,an,12,20
25,ad,10,20
25,aZ,9,20
25,aR,7,20
25,bM,42,20
25,aC,9,20
25,bx,15,20
25,ab,25,20
25,bw,25,20
25,bB,29,20
25,bK,29,20
25,aM,72,20
25,bU,54,20
25,bJ,60,20
25,aY,10,20
25,bb,22,20
25,bI,20,20
25,aG,35,20
25,bj,8,20
25,aT,95,20
25,bV,65,20
25,bG,42,20
25,aE,32,20
26,ba,6,9
26,an,12,9
26,af,62,9
26,aU,64,9
26,ap,5,9
26,bs,85,9
26,bw,25,9
26,bB,29,9
26,bK,29,9
26,bU,54,9
26,at,99,9
26,ah,7,9
26,bk,87,9
26,bf,6,9
26,bt,30,9
26,by,13,9
26,aO,3,9
26,bD,47,9
26,aT,95,9
26,bd,9,9
26,aI,90,9
27,ba,6,11
27,aA,37,11
27,bP,43,11
27,bm,55,11
27,aH,95,11
27,bn,14,11
27,aS,46,11
27,an,12,11
27,aN,100,11
27,az,56,11
27,bC,47,11
27,aZ,9,11
27,aC,9,11
27,bw,25,11
27,bu,16,11
27,aB,25,11
27,ar,42,11
27,aF,90,11
27,bl,35,11
27,bq,91,11
27,ae,19,11
27,bU,54,11
27,as,88,11
27,br,1,11
27,bk,87,11
27,bo,3,11
27,aY,10,11
27,bf,6,11
27,aX,33,11
27,bg,97,11
27,bQ,66,11
27,bI,20,11
27,ac,75,11
27,aG,35,11
27,al,76,11
27,bS,81,11
27,bh,21,11
27,be,59,11
27,aq,10,11
27,aT,95,11
27,bd,9,11
27,aI,90,11
27,bV,65,11
27,aP,25,11
27,am,83,11
27,bO,67,11
27,aE,32,11
28,bP,43,66
28,bm,55,66
28,aN,100,66
28,ag,94,66
28,az,56,66
28,bp,59,66
28,aZ,9,66
28,bs,85,66
28,aC,9,66
28,bM,42,66
28,bx,15,66
28,aJ,73,66
28,bw,25,66
28,bl,35,66
28,aF,90,66
28,aM,72,66
28,bv,20,66
28,bo,3,66
28,bf,6,66
28,bF,29,66
28,bt,30,66
28,aW,71,66
28,by,13,66
28,aa,71,66
28,aO,3,66
28,bD,47,66
28,be,59,66
28,bO,67,66
28,aI,90,66
29,aA,37,50
29,bm,55,50
29,aN,100,50
29,bA,15,50
29,aw,1,50
29,af,62,50
29,aV,66,50
29,bp,59,50
29,bL,50,50
29,ap,5,50
29,bs,85,50
29,bM,42,50
29,ai,7,50
29,bx,15,50
29,aC,9,50
29,bu,16,50
29,aB,25,50
29,bl,35,50
29,bN,70,50
29,bJ,60,50
29,at,99,50
29,br,1,50
29,aK,5,50
29,bk,87,50
29,bz,99,50
29,bo,3,50
29,aX,33,50
29,bb,22,50
29,bQ,66,50
29,bH,96,50
29,aG,35,50
29,bc,89,50
29,bi,12,50
29,by,13,50
29,bS,81,50
29,be,59,50
29,aq,10,50
29,am,83,50
29,bO,67,50
29,aI,90,50
30,ak,87,12
30,ba,6,12
30,bm,55,12
30,bn,14,12
30,ag,94,12
30,af,62,12
30,bp,59,12
30,aZ,9,12
30,ap,5,12
30,aR,7,12
30,bT,70,12
30,ai,7,12
30,aJ,73,12
30,aM,72,12
30,aD,33,12
30,ah,7,12
30,bk,87,12
30,aQ,63,12
30,bf,6,12
30,bg,97,12
30,bb,22,12
30,aG,35,12
30,ac,75,12
30,bi,12,12
30,aW,71,12
30,bS,81,12
30,aT,95,12
30,bd,9,12
30,bG,42,12
30,aP,25,12
31,ak,87,40
31,ba,6,40
31,aA,37,40
31,aH,95,40
31,aw,1,40
31,ad,10,40
31,aR,7,40
31,bs,85,40
31,ai,7,40
31,bx,15,40
31,bM,42,40
31,ab,25,40
31,bw,25,40
31,aB,25,40
31,ar,42,40
31,aF,90,40
31,bB,29,40
31,bN,70,40
31,bq,91,40
31,aM,72,40
31,bU,54,40
31,at,99,40
31,bJ,60,40
31,br,1,40
31,aK,5,40
31,bk,87,40
31,ax,26,40
31,bb,22,40
31,bt,30,40
31,aG,35,40
31,ac,75,40
31,bc,89,40
31,ao,57,40
31,by,13,40
31,bS,81,40
31,bD,47,40
31,be,59,40
31,av,97,40
31,aq,10,40
31,aT,95,40
31,bG,42,40
31,aP,25,40
31,aE,32,40
32,ba,6,16
32,aA,37,16
32,an,12,16
32,aZ,9,16
32,bL,50,16
32,ar,42,16
32,aF,90,16
32,bB,29,16
32,aM,72,16
32,bU,54,16
32,bJ,60,16
32,aK,5,16
32,bR,1,16
32,aj,67,16
32,bo,3,16
32,aX,33,16
32,ao,57,16
32,al,76,16
32,bS,81,16
32,aa,71,16
32,aW,71,16
32,bD,47,16
32,av,97,16
32,aq,10,16
32,aT,95,16
32,aP,25,16
32,am,83,16
33,ba,6,45
33,bi,12,45
33,au,39,45
33,al,76,45
33,bq,91,45
33,bT,70,45
33,aC,9,45
33,ai,7,45
33,ab,25,45
33,bh,21,45
33,av,97,45
33,aY,10,45
33,bn,14,45
33,bF,29,45
33,bG,42,45
33,af,62,45
33,bO,67,45
34,bm,55,84
34,bA,15,84
34,ad,10,84
34,aU,64,84
34,bp,59,84
34,bC,47,84
34,ap,5,84
34,bs,85,84
34,ai,7,84
34,aJ,73,84
34,bw,25,84
34,aF,90,84
34,bq,91,84
34,aM,72,84
34,au,39,84
34,ae,19,84
34,bU,54,84
34,as,88,84
34,aD,33,84
34,bJ,60,84
34,aK,5,84
34,bv,20,84
34,bR,1,84
34,ah,7,84
34,bE,12,84
34,bo,3,84
34,aY,10,84
34,bg,97,84
34,bb,22,84
34,bH,96,84
34,bI,20,84
34,ac,75,84
34,bc,89,84
34,ao,57,84
34,bi,12,84
34,by,13,84
34,bS,81,84
34,aa,71,84
34,aL,93,84
34,aW,71,84
34,aO,3,84
34,al,76,84
34,bD,47,84
34,bj,8,84
34,aP,25,84
34,aE,32,84
35,aA,37,87
35,an,12,87
35,aN,100,87
35,ag,94,87
35,az,56,87
35,bC,47,87
35,aR,7,87
35,bx,15,87
35,bM,42,87
35,ai,7,87
35,bB,29,87
35,ae,19,87
35,bv,20,87
35,ah,7,87
35,ax,26,87
35,aX,33,87
35,ac,75,87
35,bc,89,87
35,al,76,87
35,aa,71,87
35,bh,21,87
35,bj,8,87
35,ay,63,87
36,bC,47,87
36,ak,87,87
36,bR,1,87
36,aH,95,87
36,aq,10,87
36,bj,8,87
36,aQ,63,87
36,ar,42,87
36,aT,95,87
36,an,12,87
36,ae,19,87
36,aE,32,87
37,aw,1,65
37,bA,15,65
37,af,62,65
37,bC,47,65
37,aR,7,65
37,ai,7,65
37,aB,25,65
37,ar,42,65
37,aM,72,65
37,bU,54,65
37,at,99,65
37,aK,5,65
37,ah,7,65
37,bz,99,65
37,bo,3,65
37,aX,33,65
37,bD,47,65
37,bG,42,65
37,ay,63,65
38,bP,43,10
38,aS,46,10
38,an,12,10
38,ad,10,10
38,az,56,10
38,aU,64,10
38,bp,59,10
38,ap,5,10
38,aR,7,10
38,ai,7,10
38,bu,16,10
38,aB,25,10
38,bB,29,10
38,bK,29,10
38,ax,26,10
38,ao,57,10
38,bi,12,10
38,by,13,10
38,bS,81,10
38,aO,3,10
38,aT,95,10
38,ay,63,10
39,aH,95,8
39,an,12,8
39,aN,100,8
39,ad,10,8
39,aU,64,8
39,ai,7,8
39,aC,9,8
39,bx,15,8
39,bM,42,8
39,aJ,73,8
39,bw,25,8
39,aB,25,8
39,ar,42,8
39,aF,90,8
39,bB,29,8
39,bK,29,8
39,aM,72,8
39,au,39,8
39,ae,19,8
39,aD,33,8
39,at,99,8
39,aK,5,8
39,br,1,8
39,bR,1,8
39,bz,99,8
39,aQ,63,8
39,ax,26,8
39,bf,6,8
39,bg,97,8
39,bF,29,8
39,bb,22,8
39,bQ,66,8
39,bH,96,8
39,ac,75,8
39,bt,30,8
39,bc,89,8
39,by,13,8
39,bS,81,8
39,aa,71,8
39,bh,21,8
39,be,59,8
39,bD,47,8
39,aq,10,8
39,aT,95,8
39,bV,65,8
39,bG,42,8
39,aP,25,8
39,bO,67,8
39,ay,63,8
40,aU,64,66
40,ba,6,66
40,bC,47,66
40,aW,71,66
40,bs,85,66
40,bE,12,66
40,av,97,66
40,aQ,63,66
40,aY,10,66
40,bn,14,66
40,bN,70,66
40,aN,100,66
40,bb,22,66
40,aM,72,66
40,aV,66,66
40,ae,19,66
41,aN,100,81
41,br,1,81
41,at,99,81
41,bq,91,81
41,bR,1,81
41,as,88,81
41,aC,9,81
41,bD,47,81
41,ax,26,81
41,bd,9,81
41,bn,14,81
41,bN,70,81
41,bB,29,81
41,bF,29,81
41,aX,33,81
41,aP,25,81
41,ay,63,81
42,aw,1,22
42,aV,66,22
42,bC,47,22
42,bL,50,22
42,bT,70,22
42,bM,42,22
42,ai,7,22
42,aC,9,22
42,ab,25,22
42,aF,90,22
42,bq,91,22
42,aM,72,22
42,bv,20,22
42,aX,33,22
42,aW,71,22
42,aa,71,22
42,bj,8,22
42,aT,95,22
42,bd,9,22
43,bP,43,8
43,bm,55,8
43,bn,14,8
43,aw,1,8
43,bA,15,8
43,af,62,8
43,aV,66,8
43,az,56,8
43,bC,47,8
43,aU,64,8
43,aZ,9,8
43,ap,5,8
43,aR,7,8
43,ay,63,8
43,bM,42,8
43,ai,7,8
43,aC,9,8
43,aJ,73,8
43,bw,25,8
43,aB,25,8
43,aF,90,8
43,ar,42,8
43,bN,70,8
43,bq,91,8
43,aM,72,8
43,au,39,8
43,bU,54,8
43,as,88,8
43,br,1,8
43,aK,5,8
43,bo,3,8
43,aQ,63,8
43,ax,26,8
43,bf,6,8
43,aj,67,8
43,aX,33,8
43,bF,29,8
43,bI,20,8
43,ac,75,8
43,ao,57,8
43,bS,81,8
43,aL,93,8
43,bh,21,8
43,bD,47,8
43,bj,8,8
43,bd,9,8
43,bV,65,8
43,bO,67,8
43,aI,90,8
44,al,76,71
44,ap,5,71
44,by,13,71
44,ag,94,71
44,bh,21,71
44,bE,12,71
44,bz,99,71
44,aj,67,71
44,aF,90,71
44,aS,46,71
44,af,62,71
44,bQ,66,71
44,as,88,71
45,ba,6,59
45,ak,87,59
45,aA,37,59
45,bm,55,59
45,bn,14,59
45,aS,46,59
45,aw,1,59
45,aV,66,59
45,aZ,9,59
45,aC,9,59
45,au,39,59
45,aD,33,59
45,bJ,60,59
45,aK,5,59
45,br,1,59
45,bE,12,59
45,ax,26,59
45,bF,29,59
45,bt,30,59
45,bH,96,59
45,by,13,59
45,aa,71,59
45,av,97,59
45,bO,67,59
46,bm,55,9
46,aN,100,9
46,bA,15,9
46,af,62,9
46,ag,94,9
46,aZ,9,9
46,bL,50,9
46,bs,85,9
46,bM,42,9
46,bx,15,9
46,ai,7,9
46,aB,25,9
46,aF,90,9
46,au,39,9
46,aM,72,9
46,aj,67,9
46,bH,96,9
46,bI,20,9
46,bi,12,9
46,aW,71,9
46,bS,81,9
46,aL,93,9
46,aO,3,9
46,bO,67,9
47,aA,37,90
47,aH,95,90
47,bn,14,90
47,an,12,90
47,aN,100,90
47,bA,15,90
47,ag,94,90
47,aV,66,90
47,bC,47,90
47,aR,7,90
47,bT,70,90
47,ai,7,90
47,bM,42,90
47,bx,15,90
47,aJ,73,90
47,aM,72,90
47,ae,19,90
47,at,99,90
47,aK,5,90
47,bE,12,90
47,aj,67,90
47,ax,26,90
47,bf,6,90
47,bb,22,90
47,aG,35,90
47,bc,89,90
47,bS,81,90
47,aa,71,90
47,av,97,90
47,aP,25,90
48,aR,7,29
48,bT,70,29
48,bl,35,29
48,aj,67,29
48,aY,10,29
48,bN,70,29
48,bG,42,29
48,bt,30,29
48,bO,67,29
48,az,56,29
48,bU,54,29
49,ba,6,71
49,aA,37,71
49,bP,43,71
49,bm,55,71
49,aH,95,71
49,bn,14,71
49,aS,46,71
49,an,12,71
49,aw,1,71
49,ag,94,71
49,aV,66,71
49,az,56,71
49,ad,10,71
49,bC,47,71
49,bp,59,71
49,aZ,9,71
49,bM,42,71
49,aJ,73,71
49,bu,16,71
49,bl,35,71
49,aF,90,71
49,bB,29,71
49,bN,70,71
49,bK,29,71
49,bU,54,71
49,bJ,60,71
49,bR,1,71
49,bz,99,71
49,aj,67,71
49,aQ,63,71
49,aY,10,71
49,ax,26,71
49,bQ,66,71
49,ac,75,71
49,al,76,71
49,aW,71,71
49,by,13,71
49,aO,3,71
49,bh,21,71
49,bV,65,71
49,aP,25,71
49,am,83,71
50,ba,6,2
50,aA,37,2
50,bP,43,2
50,bm,55,2
50,aS,46,2
50,aN,100,2
50,af,62,2
50,aV,66,2
50,bC,47,2
50,bp,59,2
50,ap,5,2
50,bs,85,2
50,ai,7,2
50,ab,25,2
50,aJ,73,2
50,bu,16,2
50,bl,35,2
50,ar,42,2
50,aF,90,2
50,bK,29,2
50,as,88,2
50,aD,33,2
50,bU,54,2
50,at,99,2
50,bR,1,2
50,bH,96,2
50,ao,57,2
50,aL,93,2
50,bh,21,2
50,be,59,2
50,aq,10,2
50,aT,95,2
50,bd,9,2
50,bV,65,2
50,bG,42,2
50,bO,67,2
50,ay,63,2
51,aU,64,91
51,aR,7,91
51,aL,93,91
51,bM,42,91
51,bm,55,91
51,av,97,91
51,bw,25,91
51,ax,26,91
51,bg,97,91
51,bq,91,91
51,aw,1,91
51,bQ,66,91
51,bU,54,91
52,aA,37,50
52,aH,95,50
52,bA,15,50
52,aw,1,50
52,af,62,50
52,ag,94,50
52,aV,66,50
52,az,56,50
52,bC,47,50
52,bp,59,50
52,ap,5,50
52,aR,7,50
52,bM,42,50
52,bx,15,50
52,aJ,73,50
52,bN,70,50
52,au,39,50
52,as,88,50
52,aD,33,50
52,at,99,50
52,br,1,50
52,bk,87,50
52,bz,99,50
52,bF,29,50
52,bQ,66,50
52,ac,75,50
52,by,13,50
52,bS,81,50
52,bh,21,50
52,be,59,50
52,av,97,50
52,bd,9,50
52,bV,65,50
52,am,83,50
52,aI,90,50
53,aA,37,22
53,bm,55,22
53,aH,95,22
53,bn,14,22
53,ag,94,22
53,ad,10,22
53,aR,7,22
53,bx,15,22
53,bM,42,22
53,aC,9,22
53,bl,35,22
53,aF,90,22
53,bB,29,22
53,aM,72,22
53,bR,1,22
53,ah,7,22
53,bk,87,22
53,aQ,63,22
53,aY,10,22
53,ax,26,22
53,aX,33,22
53,bI,20,22
53,ac,75,22
53,by,13,22
53,bD,47,22
53,av,97,22
53,bj,8,22
53,bV,65,22
53,bG,42,22
53,aP,25,22
53,bO,67,22
53,aI,90,22
54,ak,87,26
54,bA,15,26
54,bx,15,26
54,aC,9,26
54,aJ,73,26
54,bw,25,26
54,bu,16,26
