i,id,weight,cost
14,bt,30,20720
14,bA,15,20720
14,by,13,20720
14,aA,37,20720
14,bM,42,20720
14,aT,95,20720
14,aL,93,20720
14,aM,72,20720
14,aC,9,20720
14,aI,90,20720
14,bL,50,20720
14,ay,63,20720
14,bg,97,20720
14,ap,5,20720
14,aJ,73,20720
14,ba,6,20720
14,as,88,20720
14,am,83,20720
14,aZ,9,20720
14,az,56,20720
14,aP,25,20720
14,bS,81,20720
14,av,97,20720
14,aw,1,20720
14,bf,6,20720
14,aQ,63,20720
14,bD,47,20720
14,aK,5,20720
14,ag,94,20720
14,aB,25,20720
14,aG,35,20720
14,aX,33,20720
14,bv,20,20720
14,af,62,20720
14,aj,67,20720
14,ab,25,20720
14,an,12,20720
14,bw,25,20720
14,br,1,20720
14,bo,3,20720
14,bu,16,20720
14,be,59,20720
14,bE,12,20720
14,bU,54,20720
14,al,76,20720
14,aH,95,20720
14,ai,7,20720
15,bA,15,9720
15,by,13,9720
15,aq,10,9720
15,ae,19,9720
15,aL,93,9720
15,aE,32,9720
15,ba,6,9720
15,aS,46,9720
15,az,56,9720
15,bR,1,9720
15,aw,1,9720
15,bF,29,9720
15,aQ,63,9720
15,ar,42,9720
15,bO,67,9720
15,bv,20,9720
15,al,76,9720
15,ah,7,9720
15,bi,12,9720
15,bd,9,9720
15,bh,21,9720
15,aV,66,9720
15,bx,15,9720
15,aY,10,9720
15,aO,3,9720
15,bj,8,9720
15,bG,42,9720
15,br,1,9720
15,bo,3,9720
15,bH,96,9720
15,at,99,9720
15,bl,35,9720
15,bm,55,9720
15,bU,54,9720
15,bC,47,9720
15,aD,33,9720
15,ad,10,9720
16,bt,30,13842
16,bA,15,13842
16,bK,29,13842
16,au,39,13842
16,aI,90,13842
16,aE,32,13842
16,bL,50,13842
16,aF,90,13842
16,aW,71,13842
16,bg,97,13842
16,bq,91,13842
16,bs,85,13842
16,ba,6,13842
16,as,88,13842
16,az,56,13842
16,bQ,66,13842
16,bR,1,13842
16,bF,29,13842
16,bf,6,13842
16,ax,26,13842
16,ar,42,13842
16,aB,25,13842
16,aG,35,13842
16,aD,33,13842
16,bv,20,13842
16,ao,57,13842
16,bi,12,13842
16,aO,3,13842
16,bj,8,13842
16,bb,22,13842
16,bG,42,13842
16,be,59,13842
16,bE,12,13842
16,al,76,13842
16,aH,95,13842
17,bB,29,9655
17,aq,10,9655
17,bK,29,9655
17,ae,19,9655
17,aC,9,9655
17,aI,90,9655
17,aW,71,9655
17,ap,5,9655
17,bc,89,9655
17,bV,65,9655
17,ba,6,9655
17,bJ,60,9655
17,as,88,9655
17,az,56,9655
17,bR,1,9655
17,av,97,9655
17,bF,29,9655
17,bf,6,9655
17,aw,1,9655
17,bD,47,9655
17,ag,94,9655
17,bz,99,9655
17,bP,43,9655
17,bO,67,9655
17,bv,20,9655
17,al,76,9655
17,ak,87,9655
17,aj,67,9655
17,ao,57,9655
17,aN,100,9655
17,bi,12,9655
17,bh,21,9655
17,an,12,9655
17,aV,66,9655
17,aR,7,9655
17,aY,10,9655
17,bj,8,9655
17,bb,22,9655
17,bI,20,9655
17,bu,16,9655
17,be,59,9655
17,bm,55,9655
17,bE,12,9655
17,bU,54,9655
17,aD,33,9655
17,ai,7,9655
18,bA,15,15088
18,aA,37,15088
18,by,13,15088
18,bB,29,15088
18,aq,10,15088
18,aM,72,15088
18,aI,90,15088
18,aF,90,15088
18,aW,71,15088
18,ay,63,15088
18,ap,5,15088
18,bc,89,15088
18,bV,65,15088
18,aS,46,15088
18,bJ,60,15088
18,aZ,9,15088
18,bN,70,15088
18,az,56,15088
18,bS,81,15088
18,aQ,63,15088
18,ar,42,15088
18,aB,25,15088
18,aX,33,15088
18,bP,43,15088
18,bO,67,15088
18,bv,20,15088
18,ak,87,15088
18,ah,7,15088
18,aN,100,15088
18,bd,9,15088
18,an,12,15088
18,aY,10,15088
18,ac,75,15088
18,bj,8,15088
18,bG,42,15088
18,br,1,15088
18,bI,20,15088
18,bH,96,15088
18,bu,16,15088
18,be,59,15088
18,bC,47,15088
18,bE,12,15088
18,ai,7,15088
18,bn,14,15088
19,bt,30,9117
19,aT,95,9117
19,bM,42,9117
19,bA,15,9117
19,bK,29,9117
19,aL,93,9117
19,bL,50,9117
19,aW,71,9117
19,bq,91,9117
19,aS,46,9117
19,bN,70,9117
19,bD,47,9117
19,aK,5,9117
19,ar,42,9117
19,bv,20,9117
19,ak,87,9117
19,ab,25,9117
19,bi,12,9117
19,aV,66,9117
19,bb,22,9117
19,br,1,9117
19,bC,47,9117
19,ai,7,9117
20,bB,29,5568
20,aI,90,5568
20,bL,50,5568
20,aF,90,5568
20,ay,63,5568
20,bQ,66,5568
20,av,97,5568
20,bF,29,5568
20,bf,6,5568
20,bD,47,5568
20,aG,35,5568
20,bv,20,5568
20,aR,7,5568
20,bT,70,5568
20,aY,10,5568
20,bb,22,5568
20,br,1,5568
20,be,59,5568
20,bC,47,5568
20,al,76,5568
20,bn,14,5568
21,bA,15,7604
21,bM,42,7604
21,bB,29,7604
21,aL,93,7604
21,aM,72,7604
21,aC,9,7604
21,bL,50,7604
21,bg,97,7604
21,bq,91,7604
21,bc,89,7604
21,ba,6,7604
21,aS,46,7604
21,bV,65,7604
21,bN,70,7604
21,bf,6,7604
21,aQ,63,7604
21,bD,47,7604
21,aK,5,7604
21,aB,25,7604
21,aG,35,7604
21,aX,33,7604
21,aD,33,7604
21,bO,67,7604
21,bv,20,7604
21,af,62,7604
21,ak,87,7604
21,aN,100,7604
21,aV,66,7604
21,bx,15,7604
21,bj,8,7604
21,bG,42,7604
21,br,1,7604
21,bk,87,7604
21,bu,16,7604
21,bp,59,7604
21,at,99,7604
21,bm,55,7604
21,bl,35,7604
21,bU,54,7604
21,ai,7,7604
22,by,13,3742
22,bB,29,3742
22,bK,29,3742
22,aU,64,3742
22,aM,72,3742
22,aI,90,3742
22,aF,90,3742
22,bg,97,3742
22,bq,91,3742
22,aJ,73,3742
22,bs,85,3742
22,bJ,60,3742
22,am,83,3742
22,bN,70,3742
22,bQ,66,3742
22,aw,1,3742
22,aQ,63,3742
22,bD,47,3742
22,ar,42,3742
22,aB,25,3742
22,bP,43,3742
22,bO,67,3742
22,aH,95,3742
22,ao,57,3742
22,bd,9,3742
22,aV,66,3742
22,aY,10,3742
22,bo,3,3742
22,bk,87,3742
22,at,99,3742
22,be,59,3742
22,al,76,3742
22,ad,10,3742
23,bt,30,8526
23,bM,42,8526
23,by,13,8526
23,bK,29,8526
23,aU,64,8526
23,aC,9,8526
23,bL,50,8526
23,aW,71,8526
23,aa,71,8526
23,aJ,73,8526
23,ba,6,8526
23,aS,46,8526
23,aZ,9,8526
23,bN,70,8526
23,az,56,8526
23,av,97,8526
23,ar,42,8526
23,aB,25,8526
23,aG,35,8526
23,aX,33,8526
23,bv,20,8526
23,af,62,8526
23,ak,87,8526
23,ah,7,8526
23,bi,12,8526
23,bx,15,8526
23,aR,7,8526
23,aY,10,8526
23,bw,25,8526
23,bb,22,8526
23,bG,42,8526
23,bj,8,8526
23,bk,87,8526
23,bu,16,8526
23,bp,59,8526
23,bC,47,8526
23,ad,10,8526
23,bn,14,8526
24,bt,30,1149
24,aT,95,1149
24,bM,42,1149
24,aL,93,1149
24,aI,90,1149
24,bq,91,1149
24,bV,65,1149
24,ba,6,1149
24,bN,70,1149
24,aQ,63,1149
24,aB,25,1149
24,bP,43,1149
24,bv,20,1149
24,af,62,1149
24,ak,87,1149
24,aN,100,1149
24,bi,12,1149
24,bh,21,1149
24,at,99,1149
24,bl,35,1149
25,bt,30,1693
25,aT,95,1693
25,by,13,1693
25,au,39,1693
25,aL,93,1693
25,aI,90,1693
25,aE,32,1693
25,bL,50,1693
25,ap,5,1693
25,aa,71,1693
25,aJ,73,1693
25,bs,85,1693
25,ba,6,1693
25,as,88,1693
25,aZ,9,1693
25,aB,25,1693
25,aG,35,1693
25,bO,67,1693
25,bv,20,1693
25,ak,87,1693
25,aj,67,1693
25,aN,100,1693
25,bi,12,1693
25,bw,25,1693
25,bG,42,1693
25,bI,20,1693
25,bk,87,1693
25,bH,96,1693
25,bu,16,1693
25,bp,59,1693
25,bl,35,1693
25,bE,12,1693
25,bm,55,1693
25,bU,54,1693
26,bA,15,4460
26,aT,95,4460
26,bM,42,4460
26,bK,29,4460
26,bB,29,4460
26,au,39,4460
26,aM,72,4460
26,aI,90,4460
26,bL,50,4460
26,aE,32,4460
26,aW,71,4460
26,bg,97,4460
26,bc,89,4460
26,bs,85,4460
26,bV,65,4460
26,bJ,60,4460
26,aZ,9,4460
26,bQ,66,4460
26,bS,81,4460
26,av,97,4460
26,bF,29,4460
26,aw,1,4460
26,aQ,63,4460
26,ax,26,4460
26,ag,94,4460
26,aK,5,4460
26,ar,42,4460
26,bP,43,4460
26,aD,33,4460
26,bv,20,4460
26,ak,87,4460
26,ao,57,4460
26,bd,9,4460
26,an,12,4460
26,bh,21,4460
26,aR,7,4460
26,bx,15,4460
26,aY,10,4460
26,ac,75,4460
26,bb,22,4460
26,bI,20,4460
26,bH,96,4460
26,bC,47,4460
26,bE,12,4460
26,al,76,4460
26,aH,95,4460
27,bA,15,9112
27,aA,37,9112
27,aT,95,9112
27,aL,93,9112
27,aM,72,9112
27,ae,19,9112
27,aC,9,9112
27,aF,90,9112
27,aW,71,9112
27,ap,5,9112
27,aa,71,9112
27,bs,85,9112
27,bV,65,9112
27,ba,6,9112
27,bJ,60,9112
27,aZ,9,9112
27,am,83,9112
27,bN,70,9112
27,aS,46,9112
27,as,88,9112
27,bQ,66,9112
27,av,97,9112
27,aw,1,9112
27,bf,6,9112
27,ax,26,9112
27,aB,25,9112
27,bO,67,9112
27,bv,20,9112
27,ab,25,9112
27,ao,57,9112
27,ah,7,9112
27,aN,100,9112
27,bd,9,9112
27,bh,21,9112
27,aV,66,9112
27,bx,15,9112
27,aR,7,9112
27,bT,70,9112
27,aO,3,9112
27,aY,10,9112
27,br,1,9112
27,bk,87,9112
27,bH,96,9112
27,at,99,9112
27,be,59,9112
27,bC,47,9112
27,bE,12,9112
27,al,76,9112
27,bn,14,9112
28,bM,42,14064
28,aT,95,14064
28,bB,29,14064
28,au,39,14064
28,aL,93,14064
28,aM,72,14064
28,aC,9,14064
28,aI,90,14064
28,aE,32,14064
28,aF,90,14064
28,ap,5,14064
28,aa,71,14064
28,aJ,73,14064
28,ba,6,14064
28,bV,65,14064
28,aS,46,14064
28,bJ,60,14064
28,as,88,14064
28,bN,70,14064
28,az,56,14064
28,aP,25,14064
28,bQ,66,14064
28,am,83,14064
28,bS,81,14064
28,av,97,14064
28,bf,6,14064
28,aQ,63,14064
28,ag,94,14064
28,bz,99,14064
28,bO,67,14064
28,bv,20,14064
28,af,62,14064
28,ao,57,14064
28,ah,7,14064
28,ad,10,14064
28,bd,9,14064
28,bx,15,14064
28,aO,3,14064
28,bw,25,14064
28,bG,42,14064
28,bI,20,14064
28,bp,59,14064
28,bC,47,14064
28,bU,54,14064
28,aH,95,14064
28,ai,7,14064
29,bt,30,13602
29,bA,15,13602
29,aT,95,13602
29,aA,37,13602
29,aq,10,13602
29,bK,29,13602
29,aU,64,13602
29,ae,19,13602
29,aL,93,13602
29,aM,72,13602
29,aE,32,13602
29,bL,50,13602
29,aa,71,13602
29,bs,85,13602
29,bV,65,13602
29,aS,46,13602
29,bJ,60,13602
29,as,88,13602
29,aZ,9,13602
29,aP,25,13602
29,bS,81,13602
29,av,97,13602
29,bf,6,13602
29,ax,26,13602
29,ar,42,13602
29,bz,99,13602
29,bP,43,13602
29,aD,33,13602
29,bO,67,13602
29,bv,20,13602
29,al,76,13602
29,ak,87,13602
29,aj,67,13602
29,ah,7,13602
29,bi,12,13602
29,bh,21,13602
29,an,12,13602
29,aV,66,13602
29,aO,3,13602
29,bw,25,13602
29,bb,22,13602
29,bG,42,13602
29,bj,8,13602
29,bo,3,13602
29,bI,20,13602
29,bu,16,13602
29,at,99,13602
29,be,59,13602
29,bp,59,13602
29,bU,54,13602
30,bt,30,9625
30,aT,95,9625
30,by,13,9625
30,aA,37,9625
30,aq,10,9625
30,bB,29,9625
30,aU,64,9625
30,aL,93,9625
30,bK,29,9625
30,aE,32,9625
30,aF,90,9625
30,ay,63,9625
30,bg,97,9625
30,ap,5,9625
30,bc,89,9625
30,az,56,9625
30,aP,25,9625
30,bR,1,9625
30,av,97,9625
30,aw,1,9625
30,aQ,63,9625
30,bD,47,9625
30,ax,26,9625
30,bz,99,9625
30,aj,67,9625
30,ab,25,9625
30,aN,100,9625
30,bh,21,9625
30,aV,66,9625
30,bx,15,9625
30,aY,10,9625
30,bw,25,9625
30,bj,8,9625
30,bb,22,9625
30,bo,3,9625
30,bk,87,9625
30,bu,16,9625
30,at,99,9625
30,bU,54,9625
30,aH,95,9625
30,ai,7,9625
30,bn,14,9625
31,bt,30,7368
31,aT,95,7368
31,by,13,7368
31,bB,29,7368
31,aL,93,7368
31,ae,19,7368
31,bg,97,7368
31,aJ,73,7368
31,bJ,60,7368
31,as,88,7368
31,az,56,7368
31,aP,25,7368
31,av,97,7368
31,bf,6,7368
31,aQ,63,7368
31,aG,35,7368
31,bz,99,7368
31,bP,43,7368
31,bO,67,7368
31,bv,20,7368
31,af,62,7368
31,ak,87,7368
31,aH,95,7368
31,ab,25,7368
31,ao,57,7368
31,ah,7,7368
31,bi,12,7368
31,an,12,7368
31,bh,21,7368
31,bx,15,7368
31,bj,8,7368
31,br,1,7368
31,bI,20,7368
31,bH,96,7368
31,bp,59,7368
31,be,59,7368
31,bm,55,7368
31,bE,12,7368
31,ad,10,7368
31,ai,7,7368
31,bn,14,7368
32,aq,10,5316
32,bK,29,5316
32,aU,64,5316
32,au,39,5316
32,aM,72,5316
32,bB,29,5316
32,aI,90,5316
32,aW,71,5316
32,ba,6,5316
32,aS,46,5316
32,bV,65,5316
32,am,83,5316
32,aP,25,5316
32,bQ,66,5316
32,bR,1,5316
32,bf,6,5316
32,aQ,63,5316
32,aX,33,5316
32,bv,20,5316
32,af,62,5316
32,aj,67,5316
32,ah,7,5316
32,bi,12,5316
32,an,12,5316
32,aV,66,5316
32,aY,10,5316
32,bG,42,5316
32,bk,87,5316
32,at,99,5316
32,bC,47,5316
33,by,13,1307
33,bK,29,1307
33,au,39,1307
33,aU,64,1307
33,aE,32,1307
33,aW,71,1307
33,aa,71,1307
33,bc,89,1307
33,aS,46,1307
33,bS,81,1307
33,bD,47,1307
33,ag,94,1307
33,aG,35,1307
33,af,62,1307
33,aN,100,1307
33,bi,12,1307
33,aR,7,1307
33,bT,70,1307
33,bj,8,1307
33,bG,42,1307
33,bk,87,1307
33,bp,59,1307
33,be,59,1307
33,bm,55,1307
33,bl,35,1307
34,bM,42,8804
34,aA,37,8804
34,by,13,8804
34,bA,15,8804
34,bB,29,8804
34,ae,19,8804
34,aC,9,8804
34,aE,32,8804
34,aF,90,8804
34,bg,97,8804
34,bq,91,8804
34,bc,89,8804
34,aJ,73,8804
34,bV,65,8804
34,aS,46,8804
34,ba,6,8804
34,bN,70,8804
34,aP,25,8804
34,bS,81,8804
34,bR,1,8804
34,bF,29,8804
34,bD,47,8804
34,ax,26,8804
34,ar,42,8804
34,aG,35,8804
34,bP,43,8804
34,bO,67,8804
34,bv,20,8804
34,aj,67,8804
34,bd,9,8804
34,bh,21,8804
34,an,12,8804
34,aV,66,8804
34,aR,7,8804
34,bx,15,8804
34,aY,10,8804
34,ac,75,8804
34,bb,22,8804
34,bI,20,8804
34,bk,87,8804
34,at,99,8804
34,bp,59,8804
34,be,59,8804
34,bC,47,8804
34,bm,55,8804
34,bE,12,8804
34,bl,35,8804
34,al,76,8804
34,aH,95,8804
34,bn,14,8804
35,bt,30,8596
35,aT,95,8596
35,aA,37,8596
35,bM,42,8596
35,aq,10,8596
35,ae,19,8596
35,aM,72,8596
35,aC,9,8596
35,bg,97,8596
35,aa,71,8596
35,bq,91,8596
35,aJ,73,8596
35,bs,85,8596
35,bV,65,8596
35,aS,46,8596
35,am,83,8596
35,az,56,8596
35,aP,25,8596
35,bf,6,8596
35,bD,47,8596
35,ax,26,8596
35,ar,42,8596
35,bz,99,8596
35,bO,67,8596
35,ab,25,8596
35,ak,87,8596
35,aj,67,8596
35,ao,57,8596
35,aN,100,8596
35,aY,10,8596
35,bw,25,8596
35,bG,42,8596
35,bb,22,8596
35,bI,20,8596
35,bH,96,8596
35,at,99,8596
35,bp,59,8596
35,bl,35,8596
35,bm,55,8596
35,aD,33,8596
35,ad,10,8596
35,bn,14,8596
36,bt,30,14193
36,bB,29,14193
36,bK,29,14193
36,aL,93,14193
36,aF,90,14193
36,aa,71,14193
36,bq,91,14193
36,bc,89,14193
36,aJ,73,14193
36,bV,65,14193
36,aS,46,14193
36,av,97,14193
36,aw,1,14193
36,ax,26,14193
36,aK,5,14193
36,bz,99,14193
36,aX,33,14193
36,bv,20,14193
36,af,62,14193
36,ao,57,14193
36,bd,9,14193
36,bh,21,14193
36,aV,66,14193
36,bx,15,14193
36,bT,70,14193
36,aY,10,14193
36,br,1,14193
36,bk,87,14193
36,bp,59,14193
36,be,59,14193
36,bm,55,14193
36,bE,12,14193
36,ai,7,14193
37,bM,42,3920
37,aT,95,3920
37,aA,37,3920
37,aq,10,3920
37,bB,29,3920
37,aU,64,3920
37,ae,19,3920
37,aC,9,3920
37,aI,90,3920
37,bg,97,3920
37,ap,5,3920
37,bq,91,3920
37,bc,89,3920
37,ba,6,3920
37,bV,65,3920
37,as,88,3920
37,bS,81,3920
37,av,97,3920
37,bF,29,3920
37,bf,6,3920
37,ar,42,3920
37,aG,35,3920
37,aX,33,3920
37,aD,33,3920
37,bO,67,3920
37,bv,20,3920
37,ak,87,3920
37,ab,25,3920
37,bi,12,3920
37,bd,9,3920
37,ac,75,3920
37,bG,42,3920
37,br,1,3920
37,bo,3,3920
37,bI,20,3920
37,bk,87,3920
37,at,99,3920
37,be,59,3920
37,bC,47,3920
37,bE,12,3920
37,bl,35,3920
37,bU,54,3920
37,bn,14,3920
38,bA,15,15380
38,aT,95,15380
38,aM,72,15380
38,aE,32,15380
