i,id,weight,cost
5,ae,19,1038
5,bL,50,1038
5,bp,59,1038
5,bl,35,1038
5,bE,12,1038
5,bh,21,1038
5,aH,95,1038
5,bx,15,1038
5,ai,7,1038
5,bn,14,1038
6,bM,42,3094
6,aA,37,3094
6,bt,30,3094
6,ae,19,3094
6,aC,9,3094
6,aE,32,3094
6,ay,63,3094
6,ap,5,3094
6,bq,91,3094
6,bc,89,3094
6,aJ,73,3094
6,aS,46,3094
6,az,56,3094
6,bQ,66,3094
6,bR,1,3094
6,bD,47,3094
6,ax,26,3094
6,ag,94,3094
6,ar,42,3094
6,bO,67,3094
6,bv,20,3094
6,aj,67,3094
6,ak,87,3094
6,bd,9,3094
6,aV,66,3094
6,aO,3,3094
6,ac,75,3094
6,bG,42,3094
6,br,1,3094
6,bk,87,3094
6,bu,16,3094
6,bp,59,3094
6,be,59,3094
6,ai,7,3094
6,bn,14,3094
7,by,13,5379
7,bK,29,5379
7,aq,10,5379
7,aU,64,5379
7,aM,72,5379
7,bL,50,5379
7,aF,90,5379
7,aW,71,5379
7,bg,97,5379
7,bq,91,5379
7,aJ,73,5379
7,bs,85,5379
7,ba,6,5379
7,aS,46,5379
7,bJ,60,5379
7,bQ,66,5379
7,bR,1,5379
7,aw,1,5379
7,bf,6,5379
7,aK,5,5379
7,aB,25,5379
7,bP,43,5379
7,af,62,5379
7,ak,87,5379
7,aj,67,5379
7,ah,7,5379
7,bi,12,5379
7,an,12,5379
7,aV,66,5379
7,ac,75,5379
7,bI,20,5379
7,bk,87,5379
7,bH,96,5379
7,bC,47,5379
7,bl,35,5379
7,aH,95,5379
7,ai,7,5379
7,bn,14,5379
8,aA,37,4635
8,bt,30,4635
8,by,13,4635
8,aS,46,4635
8,ba,6,4635
8,bV,65,4635
8,ab,25,4635
8,aN,100,4635
8,bk,87,4635
8,av,97,4635
8,bd,9,4635
9,bt,30,7550
9,aU,64,7550
9,aM,72,7550
9,aC,9,7550
9,aE,32,7550
9,aW,71,7550
9,ay,63,7550
9,aa,71,7550
9,bs,85,7550
9,aS,46,7550
9,aZ,9,7550
9,aQ,63,7550
9,bD,47,7550
9,ag,94,7550
9,ar,42,7550
9,aj,67,7550
9,ah,7,7550
9,aN,100,7550
9,an,12,7550
9,bT,70,7550
9,aY,10,7550
9,bw,25,7550
9,ac,75,7550
9,bb,22,7550
9,bj,8,7550
9,bI,20,7550
9,bk,87,7550
9,bu,16,7550
9,bp,59,7550
9,bC,47,7550
9,bU,54,7550
9,aD,33,7550
10,bK,29,7518
10,ae,19,7518
10,aE,32,7518
10,bq,91,7518
10,bc,89,7518
10,aZ,9,7518
10,am,83,7518
10,bQ,66,7518
10,bF,29,7518
10,bD,47,7518
10,ar,42,7518
10,bz,99,7518
10,bO,67,7518
10,aN,100,7518
10,bi,12,7518
10,an,12,7518
10,aO,3,7518
10,bG,42,7518
10,bk,87,7518
10,bH,96,7518
10,at,99,7518
10,bl,35,7518
10,bm,55,7518
10,ad,10,7518
11,bA,15,2547
11,aT,95,2547
11,bG,42,2547
11,aS,46,2547
11,af,62,2547
11,bJ,60,2547
11,aU,64,2547
11,bR,1,2547
11,bH,96,2547
11,bu,16,2547
11,av,97,2547
11,bD,47,2547
11,ag,94,2547
11,aB,25,2547
11,bc,89,2547
12,aA,37,6309
12,bw,25,6309
12,bj,8,6309
12,aT,95,6309
12,bB,29,6309
12,bP,43,6309
12,bo,3,6309
12,am,83,6309
12,bK,29,6309
12,bM,42,6309
12,bI,20,6309
12,bS,81,6309
12,aN,100,6309
12,bH,96,6309
12,aw,1,6309
12,bd,9,6309
13,bB,29,13566
13,aq,10,13566
13,bK,29,13566
13,ae,19,13566
13,aL,93,13566
13,aI,90,13566
13,ap,5,13566
13,bc,89,13566
13,bV,65,13566
13,am,83,13566
13,az,56,13566
13,bQ,66,13566
13,bS,81,13566
13,av,97,13566
13,bF,29,13566
13,bf,6,13566
13,ag,94,13566
13,ar,42,13566
13,bz,99,13566
13,aX,33,13566
13,aD,33,13566
13,bO,67,13566
13,ab,25,13566
13,ak,87,13566
13,ah,7,13566
13,aN,100,13566
13,an,12,13566
13,bh,21,13566
13,bT,70,13566
13,aO,3,13566
13,bG,42,13566
13,bj,8,13566
13,bo,3,13566
13,bk,87,13566
13,bH,96,13566
13,at,99,13566
13,be,59,13566
13,bm,55,13566
13,bC,47,13566
13,bU,54,13566
13,al,76,13566
13,aH,95,13566
14,aA,37,11316
14,aT,95,11316
14,bK,29,11316
14,ae,19,11316
14,aM,72,11316
14,aC,9,11316
14,aa,71,11316
14,aJ,73,11316
14,bJ,60,11316
14,aZ,9,11316
14,am,83,11316
14,bN,70,11316
14,az,56,11316
14,as,88,11316
14,bQ,66,11316
14,bS,81,11316
14,bf,6,11316
14,ax,26,11316
14,aB,25,11316
14,aG,35,11316
14,bz,99,11316
14,aX,33,11316
14,bO,67,11316
14,bv,20,11316
14,af,62,11316
14,ak,87,11316
14,aN,100,11316
14,bh,21,11316
14,aV,66,11316
14,aR,7,11316
14,aO,3,11316
14,ac,75,11316
14,br,1,11316
14,bo,3,11316
14,bI,20,11316
14,be,59,11316
14,bC,47,11316
14,bl,35,11316
14,bU,54,11316
14,ad,10,11316
14,ai,7,11316
15,bM,42,2742
15,bt,30,2742
15,aW,71,2742
15,ap,5,2742
15,bq,91,2742
15,aJ,73,2742
15,bs,85,2742
15,bV,65,2742
15,ba,6,2742
15,az,56,2742
15,aP,25,2742
15,aw,1,2742
15,bF,29,2742
15,aG,35,2742
15,aX,33,2742
15,bP,43,2742
15,ah,7,2742
15,aN,100,2742
15,bi,12,2742
15,bT,70,2742
15,aY,10,2742
15,br,1,2742
15,ad,10,2742
15,bn,14,2742
16,bt,30,6130
16,bM,42,6130
16,by,13,6130
16,aT,95,6130
16,bB,29,6130
16,aq,10,6130
16,aU,64,6130
16,aI,90,6130
16,ay,63,6130
16,as,88,6130
16,am,83,6130
16,bR,1,6130
16,bF,29,6130
16,aG,35,6130
16,aX,33,6130
16,bO,67,6130
16,ak,87,6130
16,ab,25,6130
16,aj,67,6130
16,ao,57,6130
16,aR,7,6130
16,bT,70,6130
16,bj,8,6130
16,bo,3,6130
16,bu,16,6130
16,be,59,6130
16,bm,55,6130
17,bA,15,14330
17,aA,37,14330
17,by,13,14330
17,bt,30,14330
17,au,39,14330
17,ae,19,14330
17,aL,93,14330
17,aM,72,14330
17,aI,90,14330
17,aE,32,14330
17,aF,90,14330
17,aW,71,14330
17,ap,5,14330
17,aa,71,14330
17,bq,91,14330
17,aS,46,14330
17,am,83,14330
17,az,56,14330
17,aw,1,14330
17,bD,47,14330
17,aK,5,14330
17,aB,25,14330
17,aj,67,14330
17,aN,100,14330
17,aV,66,14330
17,aY,10,14330
17,aO,3,14330
17,bw,25,14330
17,bj,8,14330
17,bC,47,14330
17,bE,12,14330
17,aD,33,14330
17,ad,10,14330
17,ai,7,14330
17,bn,14,14330
18,bM,42,3940
18,bK,29,3940
18,aU,64,3940
18,ae,19,3940
18,aF,90,3940
18,ay,63,3940
18,ap,5,3940
18,aa,71,3940
18,bs,85,3940
18,ba,6,3940
18,bN,70,3940
18,bQ,66,3940
18,bR,1,3940
18,bf,6,3940
18,aG,35,3940
18,bO,67,3940
18,aY,10,3940
18,bw,25,3940
18,bH,96,3940
18,bp,59,3940
18,al,76,3940
19,bM,42,5530
19,bB,29,5530
19,aq,10,5530
19,au,39,5530
19,aL,93,5530
19,aC,9,5530
19,aa,71,5530
19,bq,91,5530
19,aJ,73,5530
19,ba,6,5530
19,aS,46,5530
19,aZ,9,5530
19,aP,25,5530
19,bR,1,5530
19,bD,47,5530
19,aB,25,5530
19,aG,35,5530
19,bz,99,5530
19,bO,67,5530
19,ak,87,5530
19,ah,7,5530
19,bx,15,5530
19,aR,7,5530
19,aO,3,5530
19,aY,10,5530
19,bj,8,5530
19,br,1,5530
19,bp,59,5530
19,be,59,5530
19,aD,33,5530
20,bP,43,1572
20,bJ,60,1572
20,as,88,1572
20,bB,29,1572
20,aj,67,1572
20,az,56,1572
20,bN,70,1572
20,bu,16,1572
20,aw,1,1572
20,ag,94,1572
21,bM,42,6237
21,bO,67,6237
21,ba,6,6237
21,aA,37,6237
21,bJ,60,6237
21,bj,8,6237
21,bN,70,6237
21,aI,90,6237
21,bg,97,6237
21,be,59,6237
21,bC,47,6237
21,aF,90,6237
21,ay,63,6237
21,bU,54,6237
21,ad,10,6237
21,bq,91,6237
22,aq,10,8533
22,aL,93,8533
22,aM,72,8533
22,ae,19,8533
22,aI,90,8533
22,ay,63,8533
22,aa,71,8533
22,bc,89,8533
22,bs,85,8533
22,bV,65,8533
22,bF,29,8533
22,bf,6,8533
22,aw,1,8533
22,ax,26,8533
22,aG,35,8533
22,bz,99,8533
22,aX,33,8533
22,bv,20,8533
22,aj,67,8533
22,bi,12,8533
22,bT,70,8533
22,bw,25,8533
22,bI,20,8533
22,bH,96,8533
22,bu,16,8533
22,ai,7,8533
23,aZ,9,3006
23,au,39,3006
23,am,83,3006
23,ah,7,3006
23,aI,90,3006
23,bi,12,3006
23,aG,35,3006
23,aE,32,3006
23,an,12,3006
23,bx,15,3006
24,bt,30,15080
24,by,13,15080
24,aq,10,15080
24,au,39,15080
24,aL,93,15080
24,aM,72,15080
24,ae,19,15080
24,aI,90,15080
24,aa,71,15080
24,aJ,73,15080
24,bV,65,15080
24,bJ,60,15080
24,bN,70,15080
24,az,56,15080
24,aw,1,15080
24,bf,6,15080
24,ax,26,15080
24,bz,99,15080
24,bP,43,15080
24,bO,67,15080
24,af,62,15080
24,ab,25,15080
24,ah,7,15080
24,bh,21,15080
24,aV,66,15080
24,aY,10,15080
24,bj,8,15080
24,br,1,15080
24,bH,96,15080
24,bp,59,15080
24,bl,35,15080
24,bC,47,15080
24,bU,54,15080
24,bn,14,15080
25,bt,30,3590
25,aA,37,3590
25,by,13,3590
25,aq,10,3590
25,ae,19,3590
25,aM,72,3590
25,aE,32,3590
25,aF,90,3590
25,bq,91,3590
25,bV,65,3590
25,aS,46,3590
25,bJ,60,3590
25,aZ,9,3590
25,am,83,3590
25,bQ,66,3590
25,bS,81,3590
25,bR,1,3590
25,aw,1,3590
25,bf,6,3590
25,aQ,63,3590
25,ax,26,3590
25,ag,94,3590
25,aK,5,3590
25,aG,35,3590
25,bP,43,3590
25,af,62,3590
25,ab,25,3590
25,ah,7,3590
25,bi,12,3590
25,bd,9,3590
25,bh,21,3590
25,aV,66,3590
25,bx,15,3590
25,bT,70,3590
25,aY,10,3590
25,bb,22,3590
25,bo,3,3590
25,bH,96,3590
25,at,99,3590
25,bu,16,3590
25,bC,47,3590
25,bm,55,3590
25,bl,35,3590
25,aD,33,3590
25,bn,14,3590
26,bA,15,2294
26,aT,95,2294
26,bM,42,2294
26,bK,29,2294
26,aq,10,2294
26,aM,72,2294
26,aC,9,2294
26,aE,32,2294
26,aF,90,2294
26,aa,71,2294
26,bc,89,2294
26,bs,85,2294
26,ba,6,2294
26,bV,65,2294
26,as,88,2294
26,bN,70,2294
26,az,56,2294
26,bS,81,2294
26,bR,1,2294
26,av,97,2294
26,aw,1,2294
26,bF,29,2294
26,bD,47,2294
26,bz,99,2294
26,aX,33,2294
26,bP,43,2294
26,al,76,2294
26,aj,67,2294
26,ab,25,2294
26,ao,57,2294
26,ah,7,2294
26,aN,100,2294
26,bi,12,2294
26,bd,9,2294
26,bh,21,2294
26,an,12,2294
26,aV,66,2294
26,bx,15,2294
26,aO,3,2294
26,ac,75,2294
26,bj,8,2294
26,bG,42,2294
26,br,1,2294
26,bH,96,2294
26,bu,16,2294
26,at,99,2294
26,be,59,2294
26,bE,12,2294
26,bU,54,2294
26,ai,7,2294
27,bt,30,3290
27,aA,37,3290
27,bA,15,3290
27,aq,10,3290
27,aU,64,3290
27,aM,72,3290
27,aI,90,3290
27,aE,32,3290
27,aF,90,3290
27,ap,5,3290
27,bV,65,3290
27,am,83,3290
27,bR,1,3290
27,av,97,3290
27,bF,29,3290
27,bf,6,3290
27,aQ,63,3290
27,aK,5,3290
27,aB,25,3290
27,aG,35,3290
27,bz,99,3290
27,bP,43,3290
27,al,76,3290
27,aj,67,3290
27,af,62,3290
27,ad,10,3290
27,an,12,3290
27,bx,15,3290
27,aR,7,3290
27,aY,10,3290
27,aO,3,3290
27,bG,42,3290
27,bI,20,3290
27,bu,16,3290
27,be,59,3290
27,bl,35,3290
27,bE,12,3290
27,bU,54,3290
27,aD,33,3290
27,aH,95,3290
27,ai,7,3290
27,bn,14,3290
28,bt,30,15463
28,au,39,15463
28,aM,72,15463
28,aC,9,15463
28,bL,50,15463
28,aE,32,15463
28,aW,71,15463
28,ay,63,15463
28,bg,97,15463
28,bs,85,15463
28,bV,65,15463
28,aS,46,15463
28,bJ,60,15463
28,as,88,15463
28,am,83,15463
28,bN,70,15463
28,az,56,15463
28,aP,25,15463
28,aZ,9,15463
28,bR,1,15463
28,av,97,15463
28,aQ,63,15463
28,bD,47,15463
28,aK,5,15463
28,aB,25,15463
28,aX,33,15463
28,bO,67,15463
28,ao,57,15463
28,ah,7,15463
28,aN,100,15463
28,bi,12,15463
28,bh,21,15463
28,aV,66,15463
28,bx,15,15463
28,aR,7,15463
28,aO,3,15463
28,bG,42,15463
28,bj,8,15463
28,bo,3,15463
28,bk,87,15463
28,bH,96,15463
28,bp,59,15463
28,bm,55,15463
28,bC,47,15463
28,bl,35,15463
28,bU,54,15463
28,aD,33,15463
28,bn,14,15463
29,bt,30,10190
29,bM,42,10190
29,by,13,10190
29,bA,15,10190
29,aq,10,10190
29,bB,29,10190
29,bK,29,10190
29,aM,72,10190
29,aI,90,10190
29,bL,50,10190
29,aF,90,10190
29,bg,97,10190
29,aa,71,10190
29,bc,89,10190
29,bJ,60,10190
29,as,88,10190
29,am,83,10190
29,aw,1,10190
29,bf,6,10190
29,aQ,63,10190
29,bD,47,10190
29,ax,26,10190
29,aK,5,10190
29,ag,94,10190
29,ar,42,10190
29,aG,35,10190
29,bz,99,10190
29,ak,87,10190
29,ao,57,10190
29,bi,12,10190
29,bh,21,10190
29,an,12,10190
29,bx,15,10190
29,ac,75,10190
29,bb,22,10190
29,bG,42,10190
29,bj,8,10190
29,bH,96,10190
29,bu,16,10190
29,at,99,10190
29,bm,55,10190
29,bE,12,10190
29,aD,33,10190
30,by,13,1932
30,ay,63,1932
30,ap,5,1932
30,bc,89,1932
30,as,88,1932
30,aP,25,1932
30,bQ,66,1932
30,bS,81,1932
30,aw,1,1932
30,ag,94,1932
30,aX,33,1932
30,al,76,1932
30,ab,25,1932
30,aV,66,1932
30,bw,25,1932
30,bb,22,1932
30,bI,20,1932
30,at,99,1932
30,bU,54,1932
30,ai,7,1932
30,bn,14,1932
31,ba,6,1820
31,bJ,60,1820
31,aC,9,1820
31,bL,50,1820
31,bp,59,1820
31,bm,55,1820
31,ax,26,1820
31,bh,21,1820
31,ay,63,1820
31,aD,33,1820
31,bT,70,1820
31,aO,3,1820
32,bt,30,1982
32,bA,15,1982
32,aT,95,1982
32,bK,29,1982
32,aq,10,1982
32,au,39,1982
32,aC,9,1982
32,aI,90,1982
32,aE,32,1982
32,aJ,73,1982
32,am,83,1982
32,af,62,1982
32,ak,87,1982
32,al,76,1982
32,aO,3,1982
32,bj,8,1982
32,at,99,1982
32,bp,59,1982
32,be,59,1982
32,aD,33,1982
33,bM,42,8620
33,aT,95,8620
33,bA,15,8620
33,ae,19,8620
33,aC,9,8620
33,aE,32,8620
33,bL,50,8620
33,ay,63,8620
33,bg,97,8620
33,ap,5,8620
33,bc,89,8620
33,aJ,73,8620
33,bV,65,8620
33,aS,46,8620
33,bN,70,8620
33,bS,81,8620
33,bR,1,8620
33,av,97,8620
33,bF,29,8620
33,ax,26,8620
33,aK,5,8620
33,aB,25,8620
33,bz,99,8620
33,bP,43,8620
33,ab,25,8620
33,aj,67,8620
33,aN,100,8620
33,bd,9,8620
33,bh,21,8620
33,aV,66,8620
33,bT,70,8620
33,aO,3,8620
33,bj,8,8620
33,br,1,8620
33,bo,3,8620
33,bI,20,8620
33,bH,96,8620
33,bl,35,8620
33,ad,10,8620
33,bn,14,8620
34,bM,42,17775
34,aT,95,17775
34,bt,30,17775
34,aA,37,17775
34,aq,10,17775
34,bA,15,17775
34,ae,19,17775
34,aL,93,17775
34,bL,50,17775
34,aW,71,17775
34,aa,71,17775
34,aJ,73,17775
34,ba,6,17775
34,bV,65,17775
34,as,88,17775
34,aZ,9,17775
34,bN,70,17775
34,bQ,66,17775
34,av,97,17775
34,bF,29,17775
34,bf,6,17775
34,aw,1,17775
34,bD,47,17775
34,ax,26,17775
34,ag,94,17775
34,aK,5,17775
34,ar,42,17775
34,aG,35,17775
34,aX,33,17775
34,bO,67,17775
34,bv,20,17775
34,af,62,17775
34,ah,7,17775
34,aN,100,17775
34,bd,9,17775
34,bh,21,17775
34,ac,75,17775
34,bo,3,17775
34,bI,20,17775
34,bu,16,17775
34,bp,59,17775
34,bl,35,17775
34,bE,12,17775
34,bU,54,17775
34,al,76,17775
34,bn,14,17775
35,bt,30,13608
35,bK,29,13608
35,bL,50,13608
35,aE,32,13608
35,aF,90,13608
35,aW,71,13608
35,ap,5,13608
35,aa,71,13608
35,bc,89,13608
35,bs,85,13608
35,aS,46,13608
35,bQ,66,13608
35,bR,1,13608
35,aw,1,13608
35,bf,6,13608
35,bD,47,13608
35,aK,5,13608
35,ar,42,13608
35,bP,43,13608
35,bv,20,13608
35,af,62,13608
35,an,12,13608
35,bh,21,13608
35,aV,66,13608
35,bx,15,13608
35,bT,70,13608
35,aO,3,13608
35,aY,10,13608
35,bw,25,13608
35,bj,8,13608
35,bI,20,13608
35,bu,16,13608
35,at,99,13608
35,be,59,13608
35,bm,55,13608
35,bC,47,13608
35,aH,95,13608
36,bt,30,16254
36,aA,37,16254
36,bA,15,16254
36,aT,95,16254
36,bB,29,16254
36,aq,10,16254
36,bM,42,16254
36,aL,93,16254
36,aI,90,16254
36,aE,32,16254
36,aF,90,16254
36,bJ,60,16254
36,aZ,9,16254
36,am,83,16254
36,bN,70,16254
36,az,56,16254
36,aP,25,16254
36,bQ,66,16254
36,bf,6,16254
36,bD,47,16254
36,aK,5,16254
36,aX,33,16254
36,bv,20,16254
36,al,76,16254
36,ah,7,16254
36,aV,66,16254
36,bT,70,16254
36,ac,75,16254
36,bj,8,16254
36,br,1,16254
36,bk,87,16254
36,at,99,16254
36,bp,59,16254
36,bu,16,16254
36,bm,55,16254
36,bE,12,16254
36,bC,47,16254
36,bU,54,16254
36,ad,10,16254
36,ai,7,16254
36,bn,14,16254
37,bb,22,3556
37,bj,8,3556
37,bG,42,3556
37,aZ,9,3556
37,bo,3,3556
37,ae,19,3556
37,aq,10,3556
37,at,99,3556
37,bp,59,3556
37,aQ,63,3556
37,aR,7,3556
37,ap,5,3556
37,aa,71,3556
37,bq,91,3556
38,aM,72,1307
38,bL,50,1307
38,aE,32,1307
38,aF,90,1307
38,as,88,1307
38,az,56,1307
38,av,97,1307
38,bF,29,1307
38,aK,5,1307
38,ar,42,1307
38,aG,35,1307
38,bz,99,1307
38,bP,43,1307
38,ak,87,1307
38,ab,25,1307
38,bi,12,1307
38,an,12,1307
38,aV,66,1307
38,ac,75,1307
38,bw,25,1307
38,bG,42,1307
38,bI,20,1307
38,at,99,1307
38,bu,16,1307
38,al,76,1307
38,bn,14,1307
39,bA,15,2091
39,bM,42,2091
39,aT,95,2091
39,aA,37,2091
39,aq,10,2091
39,by,13,2091
39,aM,72,2091
39,aC,9,2091
39,ay,63,2091
39,bq,91,2091
39,bc,89,2091
39,aJ,73,2091
39,bs,85,2091
39,ba,6,2091
39,aS,46,2091
39,as,88,2091
39,am,83,2091
39,bN,70,2091
39,az,56,2091
39,bR,1,2091
39,bf,6,2091
39,ag,94,2091
39,ar,42,2091
39,aG,35,2091
39,bP,43,2091
39,af,62,2091
39,ab,25,2091
39,aN,100,2091
39,bi,12,2091
39,bd,9,2091
39,bh,21,2091
39,an,12,2091
39,aV,66,2091
39,aR,7,2091
39,bx,15,2091
39,bT,70,2091
39,aO,3,2091
39,aY,10,2091
39,bw,25,2091
39,bk,87,2091
39,bH,96,2091
39,bp,59,2091
39,be,59,2091
39,bl,35,2091
39,aD,33,2091
39,ai,7,2091
39,bn,14,2091
40,bA,15,6069
40,bt,30,6069
40,aM,72,6069
40,aC,9,6069
40,ay,63,6069
40,am,83,6069
40,bS,81,6069
40,bf,6,6069
40,bD,47,6069
40,aK,5,6069
40,aB,25,6069
40,aX,33,6069
40,bP,43,6069
40,bv,20,6069
40,aN,100,6069
40,aV,66,6069
40,bT,70,6069
40,ac,75,6069
40,ad,10,6069
40,bn,14,6069
41,bt,30,12501
41,by,13,12501
41,bB,29,12501
41,aq,10,12501
41,au,39,12501
41,ae,19,12501
41,aC,9,12501
41,aI,90,12501
41,aW,71,12501
41,ap,5,12501
41,aS,46,12501
41,as,88,12501
41,am,83,12501
41,bN,70,12501
41,av,97,12501
41,bf,6,12501
41,ag,94,12501
41,af,62,12501
41,ab,25,12501
41,bi,12,12501
41,an,12,12501
41,aV,66,12501
41,aR,7,12501
41,aY,10,12501
41,bw,25,12501
41,ac,75,12501
41,bj,8,12501
41,bb,22,12501
41,br,1,12501
41,bo,3,12501
41,bI,20,12501
41,bk,87,12501
41,bH,96,12501
41,be,59,12501
42,aA,37,4698
42,aq,10,4698
42,aL,93,4698
42,aM,72,4698
42,bg,97,4698
42,ap,5,4698
42,aJ,73,4698
42,bV,65,4698
42,aS,46,4698
42,bJ,60,4698
42,bS,81,4698
42,aw,1,4698
42,bF,29,4698
42,bD,47,4698
42,aK,5,4698
42,aG,35,4698
42,bz,99,4698
42,af,62,4698
42,ak,87,4698
42,aH,95,4698
42,aj,67,4698
42,ao,57,4698
42,aN,100,4698
42,bd,9,4698
42,an,12,4698
42,bx,15,4698
42,aO,3,4698
42,bw,25,4698
42,bb,22,4698
42,bI,20,4698
42,bk,87,4698
42,aD,33,4698
42,ad,10,4698
42,ai,7,4698
43,aA,37,2311
43,aT,95,2311
43,bt,30,2311
43,bB,29,2311
43,bK,29,2311
43,aL,93,2311
43,ae,19,2311
43,aI,90,2311
43,aE,32,2311
43,aW,71,2311
43,bg,97,2311
43,bq,91,2311
43,bc,89,2311
43,bs,85,2311
43,bV,65,2311
43,aZ,9,2311
43,bN,70,2311
43,bQ,66,2311
43,bS,81,2311
43,av,97,2311
43,aw,1,2311
43,bf,6,2311
43,aQ,63,2311
43,bD,47,2311
43,ax,26,2311
43,ag,94,2311
43,aj,67,2311
43,ak,87,2311
43,bh,21,2311
43,aV,66,2311
43,bT,70,2311
43,aO,3,2311
43,bG,42,2311
43,bb,22,2311
43,bj,8,2311
43,bI,20,2311
43,bk,87,2311
43,at,99,2311
43,bu,16,2311
43,bC,47,2311
43,bm,55,2311
43,bl,35,2311
43,aD,33,2311
43,ai,7,2311
43,bn,14,2311
44,aT,95,12880
44,aq,10,12880
44,aU,64,12880
44,au,39,12880
44,ae,19,12880
44,aC,9,12880
44,aI,90,12880
44,aE,32,12880
44,aa,71,12880
44,bc,89,12880
44,aJ,73,12880
44,bV,65,12880
44,ba,6,12880
44,bJ,60,12880
44,aZ,9,12880
44,bS,81,12880
44,bR,1,12880
44,bf,6,12880
44,aQ,63,12880
44,bD,47,12880
44,ar,42,12880
44,ak,87,12880
44,bd,9,12880
44,aV,66,12880
44,aO,3,12880
44,ac,75,12880
44,bH,96,12880
44,at,99,12880
44,bm,55,12880
44,bC,47,12880
44,aH,95,12880
44,ai,7,12880
45,aL,93,7674
45,bL,50,7674
45,aF,90,7674
45,aW,71,7674
45,bs,85,7674
45,aP,25,7674
45,bS,81,7674
45,bR,1,7674
45,bF,29,7674
45,aK,5,7674
45,ar,42,7674
45,aX,33,7674
45,bz,99,7674
45,bP,43,7674
45,ab,25,7674
45,ao,57,7674
45,aN,100,7674
45,bh,21,7674
45,aV,66,7674
45,aO,3,7674
45,aY,10,7674
45,bG,42,7674
45,br,1,7674
45,bI,20,7674
45,at,99,7674
45,bm,55,7674
45,aD,33,7674
